Measurement time	Rn222 (Bq/m3) AG2078  [DVD]	Data quality ALGU () AG2078  [DVD]	System quality ALGU () AG2078  [DVD]	Reloc channel/Marker () AG2078  [DVD]	Add 1.0 function for Rn222+error in Bq AG2078  [DVD] (Bqm3) 	Add 1.0 function for Temperature �C AG2078  [DVD] (C) 	Add 1.0 function for Air pressure mbar AG2078  [DVD] (mbar) 	Add 1.0 function for Humidity rel.% AG2078  [DVD] (%)					
18/08/2025 13:40:00	130				76	22,4	882,5	45,5
18/08/2025 13:50:00	171				46	22,5	882,7	45,0
18/08/2025 14:00:00	144	[PREA]			44	22,5	882,6	46,0
18/08/2025 14:10:00	139				44	22,4	882,6	46,0
18/08/2025 14:20:00	111				41	22,4	882,0	45,3
18/08/2025 14:30:00	52				31	22,4	881,6	45,0
18/08/2025 14:40:00	125				47	22,4	881,8	45,0
18/08/2025 14:50:00	92				38	22,3	881,7	45,5
18/08/2025 15:00:00	130				41	22,3	881,6	45,5
18/08/2025 15:10:00	81				36	22,3	882,1	45,0
18/08/2025 15:20:00	120				40	22,3	881,9	45,8
18/08/2025 15:30:00	83				36	22,1	881,7	45,5
18/08/2025 15:40:00	134				41	22,3	881,5	45,0
18/08/2025 15:50:00	99				38	22,4	881,5	44,3
18/08/2025 16:00:00	78				35	22,4	881,4	45,5
18/08/2025 16:10:00	85				36	22,3	881,2	45,5
18/08/2025 16:20:00	66				31	22,1	881,1	45,0
18/08/2025 16:30:00	67				30	22,1	881,2	44,8
18/08/2025 16:40:00	69				30	22,3	881,2	45,8
18/08/2025 16:50:00	82				32	22,4	881,2	44,8
18/08/2025 17:00:00	94				35	22,4	881,4	46,0
18/08/2025 17:10:00	89				34	22,3	881,2	46,0
18/08/2025 17:20:00	88				34	22,3	881,4	46,5
18/08/2025 17:30:00	85				33	22,1	881,1	47,0
18/08/2025 17:40:00	78				32	22,1	882,4	47,0
18/08/2025 17:50:00	71				30	22,3	883,1	47,5
18/08/2025 18:00:00	31				18	22,4	883,3	47,0
18/08/2025 18:10:00	87				31	22,4	883,5	48,0
18/08/2025 18:20:00	89				32	22,3	884,2	49,0
18/08/2025 18:30:00	43				21	22,3	883,4	48,5
18/08/2025 18:40:00	38				19	22,1	882,9	49,0
18/08/2025 18:50:00	66				25	22,1	882,6	49,0
18/08/2025 19:00:00	83				30	22,1	882,4	49,0
18/08/2025 19:10:00	57				24	22,4	882,2	48,5
18/08/2025 19:20:00	82				30	22,4	882,2	49,0
18/08/2025 19:30:00	96				33	22,3	882,3	49,5
18/08/2025 19:40:00	78				30	22,3	882,3	50,5
18/08/2025 19:50:00	44				21	22,3	882,6	50,3
18/08/2025 20:00:00	59				25	22,3	882,3	51,3
18/08/2025 20:10:00	102				34	22,1	882,6	51,0
18/08/2025 20:20:00	67				27	22,3	882,3	51,3
18/08/2025 20:30:00	48				22	22,4	882,3	51,0
18/08/2025 20:40:00	66				26	22,4	882,5	51,8
18/08/2025 20:50:00	47				21	22,3	882,5	52,3
18/08/2025 21:00:00	109				35	22,3	882,4	52,3
18/08/2025 21:10:00	46				21	22,3	882,4	52,0
18/08/2025 21:20:00	61				25	22,3	882,5	52,8
18/08/2025 21:30:00	91				31	22,1	882,8	52,8
18/08/2025 21:40:00	82				30	22,1	883,2	52,8
18/08/2025 21:50:00	82				31	22,1	883,2	52,8
18/08/2025 22:00:00	77				30	22,1	883,3	52,8
18/08/2025 22:10:00	69				28	22,3	883,3	53,3
18/08/2025 22:20:00	93				33	22,3	883,3	53,5
18/08/2025 22:30:00	49				23	22,3	883,3	53,3
18/08/2025 22:40:00	86				31	22,3	883,2	53,3
18/08/2025 22:50:00	81				31	22,3	883,0	53,8
18/08/2025 23:00:00	92				33	22,3	882,9	53,3
18/08/2025 23:10:00	117				38	22,3	882,9	53,8
18/08/2025 23:20:00	125				39	22,3	882,8	54,0
18/08/2025 23:30:00	54				26	22,1	882,8	54,3
18/08/2025 23:40:00	121				39	22,1	882,7	53,8
18/08/2025 23:50:00	121				39	22,1	882,7	54,8
19/08/2025	58				28	22,3	882,7	54,3
19/08/2025 0:10:00	56				26	22,4	882,7	53,5
19/08/2025 0:20:00	99				36	22,3	882,6	54,5
19/08/2025 0:30:00	101				36	22,3	882,5	55,5
19/08/2025 0:40:00	56				26	22,3	882,4	54,5
19/08/2025 0:50:00	104				36	22,3	882,6	54,5
19/08/2025 1:00:00	89				34	22,1	882,4	54,3
19/08/2025 1:10:00	60				27	22,1	882,6	55,0
19/08/2025 1:20:00	77				31	22,1	882,5	54,8
19/08/2025 1:30:00	45				22	22,1	882,3	55,5
19/08/2025 1:40:00	51				23	22,1	882,2	55,0
19/08/2025 1:50:00	63				25	22,4	882,0	54,5
19/08/2025 2:00:00	129				38	22,4	882,1	54,0
19/08/2025 2:10:00	133				39	22,4	882,0	55,0
19/08/2025 2:20:00	53				25	22,3	881,9	53,8
19/08/2025 2:30:00	96				35	22,3	881,6	54,8
19/08/2025 2:40:00	68				29	22,3	881,5	54,5
19/08/2025 2:50:00	112				37	22,1	881,4	55,0
19/08/2025 3:00:00	77				31	22,1	881,2	54,5
19/08/2025 3:10:00	117				38	22,1	881,2	54,5
19/08/2025 3:20:00	89				35	22,1	881,2	54,8
19/08/2025 3:30:00	38				21	22,1	881,1	54,3
19/08/2025 3:40:00	75				30	22,4	881,0	53,8
19/08/2025 3:50:00	86				32	22,4	880,9	54,3
19/08/2025 4:00:00	71				29	22,3	880,9	54,3
19/08/2025 4:10:00	52				24	22,3	880,8	54,5
19/08/2025 4:20:00	142				40	22,3	880,8	55,0
19/08/2025 4:30:00	113				38	22,1	880,7	54,8
19/08/2025 4:40:00	52				25	22,1	880,7	54,5
19/08/2025 4:50:00	84				32	22,3	880,6	54,8
19/08/2025 5:00:00	87				33	22,4	880,6	53,8
19/08/2025 5:10:00	68				29	22,4	880,6	54,8
19/08/2025 5:20:00	92				34	22,3	880,6	53,8
19/08/2025 5:30:00	56				25	22,3	880,5	54,8
19/08/2025 5:40:00	99				35	22,3	880,6	55,0
19/08/2025 5:50:00	44				22	22,1	880,5	54,8
19/08/2025 6:00:00	60				25	22,1	880,4	55,0
19/08/2025 6:10:00	115				37	22,4	880,3	54,5
19/08/2025 6:20:00	27				17	22,4	880,5	54,5
19/08/2025 6:30:00	90				31	22,3	880,5	55,0
19/08/2025 6:40:00	79				30	22,3	880,4	55,0
19/08/2025 6:50:00	47				22	22,1	880,4	53,8
19/08/2025 7:00:00	93	[PREA]			32	22,1	880,5	55,3
19/08/2025 7:10:00	123	[PREA]			38	22,1	880,6	55,0
19/08/2025 7:20:00	50				24	22,4	880,6	55,0
19/08/2025 7:30:00	84				31	22,4	880,7	55,0
19/08/2025 7:40:00	56				25	22,4	880,8	54,3
19/08/2025 7:50:00	90				32	22,3	880,8	55,5
19/08/2025 8:00:00	66				27	22,3	881,0	54,5
19/08/2025 8:10:00	93				33	22,1	881,1	54,5
19/08/2025 8:20:00	80				31	22,1	881,3	55,5
19/08/2025 8:30:00	43				21	22,3	881,0	55,0
19/08/2025 8:40:00	65				26	22,4	881,1	54,5
19/08/2025 8:50:00	96				33	22,4	880,9	54,5
19/08/2025 9:00:00	89				32	22,3	881,0	55,5
19/08/2025 9:10:00	166				43	22,3	880,9	54,8
19/08/2025 9:20:00	104				37	22,3	881,0	55,0
19/08/2025 9:30:00	71				31	22,3	881,1	55,5
19/08/2025 9:40:00	78				32	22,1	881,1	55,0
19/08/2025 9:50:00	44				23	22,3	881,1	55,5
19/08/2025 10:00:00	157				42	22,4	881,2	54,3
19/08/2025 10:10:00	103				44	22,4	881,0	55,3
19/08/2025 10:20:00	56				27	22,3	880,9	55,0
19/08/2025 10:30:00	80				32	22,3	880,9	55,0
19/08/2025 10:40:00	74				31	22,1	880,9	54,5
19/08/2025 10:50:00	65				28	22,1	880,9	55,3
19/08/2025 11:00:00	77				31	22,1	880,9	55,5
19/08/2025 11:10:00	58				25	22,3	880,8	55,5
19/08/2025 11:20:00	56				25	22,5	881,1	55,0
19/08/2025 11:30:00	82				31	22,5	880,8	54,8
19/08/2025 11:40:00	85				31	22,4	880,7	55,3
19/08/2025 11:50:00	87				32	22,4	880,8	55,0
19/08/2025 12:00:00	106				36	22,4	880,7	54,5
19/08/2025 12:10:00	110				37	22,4	880,5	55,5
19/08/2025 12:20:00	107				37	22,4	880,7	54,5
19/08/2025 12:30:00	71				31	22,4	880,6	54,8
19/08/2025 12:40:00	66				29	22,3	880,5	55,5
19/08/2025 12:50:00	53				25	22,3	880,5	54,8
19/08/2025 13:00:00	91				33	22,1	880,6	55,5
19/08/2025 13:10:00	42				21	22,1	880,4	55,0
19/08/2025 13:20:00	159				42	22,1	880,3	54,8
19/08/2025 13:30:00	81				32	22,3	880,2	55,5
19/08/2025 13:40:00	64				28	22,4	880,1	54,5
19/08/2025 13:50:00	127				39	22,4	880,1	55,0
19/08/2025 14:00:00	117				39	22,4	879,9	54,5
19/08/2025 14:10:00	90				36	22,3	879,9	55,3
19/08/2025 14:20:00	59				28	22,1	879,8	55,0
19/08/2025 14:30:00	74				31	22,1	879,7	55,5
19/08/2025 14:40:00	65				28	22,1	879,6	55,5
19/08/2025 14:50:00	117				38	22,1	879,6	55,0
19/08/2025 15:00:00	116				38	22,1	879,6	56,5
19/08/2025 15:10:00	57				27	22,4	879,3	56,0
19/08/2025 15:20:00	64				28	22,4	879,2	55,5
19/08/2025 15:30:00	100				36	22,4	879,3	55,8
19/08/2025 15:40:00	64				28	22,3	879,3	55,5
19/08/2025 15:50:00	45				22	22,1	879,2	56,3
19/08/2025 16:00:00	64				26	22,1	879,1	56,3
19/08/2025 16:10:00	97				34	22,1	879,1	56,5
19/08/2025 16:20:00	93				34	22,3	879,1	55,5
19/08/2025 16:30:00	96				35	22,3	879,0	56,5
19/08/2025 16:40:00	33				19	22,4	878,9	55,3
19/08/2025 16:50:00	75				29	22,4	879,0	56,0
19/08/2025 17:00:00	61				25	22,4	878,6	55,3
19/08/2025 17:10:00	76				29	22,3	878,7	55,5
19/08/2025 17:20:00	30				17	22,1	878,7	56,0
19/08/2025 17:30:00	81				29	22,1	878,6	55,5
19/08/2025 17:40:00	78				29	22,1	878,5	56,3
19/08/2025 17:50:00	38				19	22,1	878,6	56,5
19/08/2025 18:00:00	106				34	22,3	878,7	56,5
19/08/2025 18:10:00	95				33	22,4	878,7	55,5
19/08/2025 18:20:00	47				22	22,4	878,8	56,5
19/08/2025 18:30:00	59				25	22,3	879,1	56,0
19/08/2025 18:40:00	42				20	22,3	879,0	55,0
19/08/2025 18:50:00	66				25	22,3	878,9	55,5
19/08/2025 19:00:00	96				32	22,1	878,9	56,5
19/08/2025 19:10:00	56				24	22,1	879,2	57,0
19/08/2025 19:20:00	85				30	22,1	879,2	56,0
19/08/2025 19:30:00	35				18	22,3	879,2	57,0
19/08/2025 19:40:00	88				31	22,4	879,2	57,0
19/08/2025 19:50:00	60				25	22,4	879,4	56,5
19/08/2025 20:00:00	64				25	22,4	879,3	56,5
19/08/2025 20:10:00	75				28	22,3	879,5	56,5
19/08/2025 20:20:00	70				27	22,3	879,5	56,5
19/08/2025 20:30:00	41				20	22,3	879,6	55,5
19/08/2025 20:40:00	32				17	22,1	879,7	56,0
19/08/2025 20:50:00	43				19	22,3	879,7	57,0
19/08/2025 21:00:00	66				25	22,4	879,8	56,0
19/08/2025 21:10:00	62				24	22,4	879,9	56,5
19/08/2025 21:20:00	51				21	22,3	879,9	56,5
19/08/2025 21:30:00	69				25	22,3	879,9	56,5
19/08/2025 21:40:00	67				25	22,3	880,0	56,5
19/08/2025 21:50:00	44				20	22,1	880,1	55,8
19/08/2025 22:00:00	42				19	22,1	880,1	56,8
19/08/2025 22:10:00	37				18	22,3	880,1	57,0
19/08/2025 22:20:00	48				20	22,4	880,2	56,5
19/08/2025 22:30:00	141				38	22,4	880,2	55,5
19/08/2025 22:40:00	81				30	22,4	880,2	55,5
19/08/2025 22:50:00	80				30	22,3	880,2	56,0
19/08/2025 23:00:00	58				25	22,1	879,8	56,0
19/08/2025 23:10:00	100				34	22,3	879,8	56,5
19/08/2025 23:20:00	77				30	22,3	879,9	57,0
19/08/2025 23:30:00	69				28	22,3	879,8	56,5
19/08/2025 23:40:00	36				19	22,4	879,8	55,3
19/08/2025 23:50:00	48				21	22,4	879,9	56,5
20/08/2025	43				20	22,3	879,9	56,0
20/08/2025 0:10:00	61	[PREA]			24	22,3	879,9	56,0
20/08/2025 0:20:00	135	[PREA]			38	22,3	879,9	56,5
20/08/2025 0:30:00	57				25	22,3	879,9	56,5
20/08/2025 0:40:00	52				23	22,1	879,8	56,8
20/08/2025 0:50:00	63				25	22,3	879,7	57,0
20/08/2025 1:00:00	51				22	22,4	879,8	55,3
20/08/2025 1:10:00	65				25	22,4	879,7	56,0
20/08/2025 1:20:00	55				23	22,3	879,7	54,8
20/08/2025 1:30:00	58				31	22,3	879,7	55,5
20/08/2025 1:40:00	81				29	22,3	879,7	55,5
20/08/2025 1:50:00	107				35	22,1	879,7	55,5
20/08/2025 2:00:00	61				25	22,1	879,7	56,5
20/08/2025 2:10:00	69				27	22,3	879,7	56,0
20/08/2025 2:20:00	73				28	22,4	879,6	55,0
20/08/2025 2:30:00	27				16	22,4	879,6	55,0
20/08/2025 2:40:00	70				26	22,3	879,5	56,0
20/08/2025 2:50:00	49				21	22,1	879,4	55,5
20/08/2025 3:00:00	103				33	22,1	879,3	56,0
20/08/2025 3:10:00	68				35	22,3	879,2	56,0
20/08/2025 3:20:00	44				21	22,4	879,1	55,0
20/08/2025 3:30:00	109				35	22,4	879,1	56,0
20/08/2025 3:40:00	58				25	22,3	879,1	55,0
20/08/2025 3:50:00	47				21	22,3	879,0	55,3
20/08/2025 4:00:00	58				24	22,1	879,0	56,0
20/08/2025 4:10:00	96				32	22,1	878,9	55,5
20/08/2025 4:20:00	66				26	22,1	878,9	55,5
20/08/2025 4:30:00	56				24	22,4	878,9	54,5
20/08/2025 4:40:00	78				29	22,4	878,9	54,8
20/08/2025 4:50:00	56				24	22,4	878,9	55,5
20/08/2025 5:00:00	71				27	22,3	878,9	55,3
20/08/2025 5:10:00	82				30	22,1	878,9	54,3
20/08/2025 5:20:00	40				20	22,1	878,8	54,8
20/08/2025 5:30:00	128				38	22,3	878,9	55,0
20/08/2025 5:40:00	50				23	22,4	878,7	53,3
20/08/2025 5:50:00	65				26	22,4	878,8	54,0
20/08/2025 6:00:00	77				29	22,3	878,6	54,3
20/08/2025 6:10:00	46				21	22,3	878,6	54,5
20/08/2025 6:20:00	123				37	22,1	878,5	55,0
20/08/2025 6:30:00	99				35	22,3	878,5	55,0
20/08/2025 6:40:00	84				32	22,4	878,5	53,5
20/08/2025 6:50:00	66				28	22,4	878,4	55,0
20/08/2025 7:00:00	65				27	22,3	878,5	54,5
20/08/2025 7:10:00	47				22	22,1	878,4	54,8
20/08/2025 7:20:00	73				28	22,1	878,5	54,8
20/08/2025 7:30:00	72				28	22,1	878,5	54,8
20/08/2025 7:40:00	62				25	22,3	878,5	54,5
20/08/2025 7:50:00	96				33	22,4	878,5	53,8
20/08/2025 8:00:00	32				18	22,4	878,5	55,0
20/08/2025 8:10:00	62				25	22,3	878,6	54,0
20/08/2025 8:20:00	72				27	22,1	878,6	54,0
20/08/2025 8:30:00	75				28	22,1	878,7	54,5
20/08/2025 8:40:00	36				18	22,3	878,7	53,8
20/08/2025 8:50:00	74				27	22,4	878,7	53,8
20/08/2025 9:00:00	72				27	22,4	878,6	54,3
20/08/2025 9:10:00	54				23	22,3	878,5	53,8
20/08/2025 9:20:00	66				25	22,1	878,5	53,8
20/08/2025 9:30:00	58				24	22,3	878,2	54,3
20/08/2025 9:40:00	52				22	22,3	878,2	54,8
20/08/2025 9:50:00	74				27	22,4	878,5	53,3
20/08/2025 10:00:00	87				31	22,4	878,5	52,8
20/08/2025 10:10:00	106				35	22,4	878,5	54,5
20/08/2025 10:20:00	36				19	22,3	878,5	53,8
20/08/2025 10:30:00	60				25	22,1	878,5	53,8
20/08/2025 10:40:00	79				29	22,3	878,6	53,8
20/08/2025 10:50:00	52				23	22,4	878,6	52,8
20/08/2025 11:00:00	91				31	22,4	878,6	52,8
20/08/2025 11:10:00	76				29	22,3	878,7	53,3
20/08/2025 11:20:00	46				21	22,3	878,6	54,3
20/08/2025 11:30:00	86				31	22,1	878,6	53,8
20/08/2025 11:40:00	35				18	22,4	878,5	55,0
20/08/2025 11:50:00	40				19	22,5	878,6	54,5
20/08/2025 12:00:00	72				26	22,5	878,5	54,3
20/08/2025 12:10:00	66				25	22,4	878,6	54,5
20/08/2025 12:20:00	62				25	22,3	878,6	53,8
20/08/2025 12:30:00	52				22	22,3	878,5	53,8
20/08/2025 12:40:00	93				31	22,1	878,5	54,3
20/08/2025 12:50:00	86				31	22,3	878,5	53,8
20/08/2025 13:00:00	58				25	22,4	878,4	53,8
20/08/2025 13:10:00	84				31	22,5	878,4	53,5
20/08/2025 13:20:00	79				30	22,5	878,5	53,3
20/08/2025 13:30:00	68				27	22,5	878,4	53,3
20/08/2025 13:40:00	61				25	22,5	878,4	53,3
20/08/2025 13:50:00	35				18	22,4	878,3	53,5
20/08/2025 14:00:00	77				28	22,3	878,3	52,8
20/08/2025 14:10:00	99				33	22,3	878,1	52,8
20/08/2025 14:20:00	58				25	22,1	878,1	53,3
20/08/2025 14:30:00	80				30	22,1	878,2	52,8
20/08/2025 14:40:00	43				21	22,3	878,2	53,8
20/08/2025 14:50:00	86				31	22,4	878,2	52,8
20/08/2025 15:00:00	66				26	22,4	878,1	53,3
20/08/2025 15:10:00	47				21	22,3	878,0	53,3
20/08/2025 15:20:00	83				30	22,3	878,0	52,8
20/08/2025 15:30:00	57				24	22,1	878,2	52,8
20/08/2025 15:40:00	111				36	22,1	878,1	53,3
20/08/2025 15:50:00	60				25	22,4	878,1	53,0
20/08/2025 16:00:00	46				21	22,4	878,2	53,3
20/08/2025 16:10:00	42				20	22,3	878,1	53,3
20/08/2025 16:20:00	50				21	22,3	878,0	52,8
20/08/2025 16:30:00	91				31	22,1	878,0	52,8
20/08/2025 16:40:00	61				25	22,3	877,9	53,3
20/08/2025 16:50:00	95				32	22,4	877,9	51,8
20/08/2025 17:00:00	46				21	22,4	878,1	53,0
20/08/2025 17:10:00	72				27	22,3	878,1	52,3
20/08/2025 17:20:00	54				23	22,1	878,1	51,8
20/08/2025 17:30:00	72				27	22,1	878,2	52,3
20/08/2025 17:40:00	54				23	22,3	878,2	52,8
20/08/2025 17:50:00	62				25	22,4	878,2	52,3
20/08/2025 18:00:00	72				27	22,4	878,5	52,5
20/08/2025 18:10:00	95				32	22,3	878,7	51,8
20/08/2025 18:20:00	83				31	22,1	878,8	52,8
20/08/2025 18:30:00	60				25	22,1	878,8	52,3
20/08/2025 18:40:00	55				24	22,3	878,9	52,8
20/08/2025 18:50:00	97				33	22,4	878,7	51,8
20/08/2025 19:00:00	77				30	22,4	878,6	52,3
20/08/2025 19:10:00	51				23	22,3	878,5	52,8
20/08/2025 19:20:00	47				21	22,1	878,6	52,8
20/08/2025 19:30:00	83				30	22,3	878,6	53,0
20/08/2025 19:40:00	69				27	22,3	878,8	52,3
20/08/2025 19:50:00	77				29	22,4	878,7	51,8
20/08/2025 20:00:00	87				31	22,4	878,7	51,8
20/08/2025 20:10:00	50				23	22,3	878,8	52,3
20/08/2025 20:20:00	66				26	22,1	879,1	52,8
20/08/2025 20:30:00	63				25	22,1	879,1	52,8
20/08/2025 20:40:00	99				43	22,3	879,1	52,5
20/08/2025 20:50:00	82				31	22,4	879,1	51,8
20/08/2025 21:00:00	84				31	22,4	879,2	52,3
20/08/2025 21:10:00	58				25	22,3	879,2	52,3
20/08/2025 21:20:00	57				25	22,1	879,5	52,3
20/08/2025 21:30:00	76				29	22,1	879,6	52,3
20/08/2025 21:40:00	68				27	22,4	879,7	52,3
20/08/2025 21:50:00	72				28	22,4	879,8	52,0
20/08/2025 22:00:00	91				32	22,3	879,6	51,8
20/08/2025 22:10:00	81	[PREA]			31	22,3	879,7	52,8
20/08/2025 22:20:00	131	[PREA]			39	22,3	879,8	52,3
20/08/2025 22:30:00	92				35	22,3	879,7	52,8
20/08/2025 22:40:00	48				24	22,4	879,7	52,3
20/08/2025 22:50:00	58				25	22,4	879,8	51,8
20/08/2025 23:00:00	92				33	22,4	879,9	52,0
20/08/2025 23:10:00	90				33	22,3	880,0	52,8
20/08/2025 23:20:00	93				34	22,1	880,0	53,3
20/08/2025 23:30:00	52				25	22,3	879,8	53,3
20/08/2025 23:40:00	46				22	22,4	879,7	51,8
20/08/2025 23:50:00	49				22	22,4	879,7	51,8
21/08/2025	112				36	22,3	879,7	52,3
21/08/2025 0:10:00	51				23	22,1	879,6	52,8
21/08/2025 0:20:00	81				30	22,1	879,5	51,8
21/08/2025 0:30:00	87				32	22,3	879,3	52,8
21/08/2025 0:40:00	54				24	22,4	879,4	51,0
21/08/2025 0:50:00	75				29	22,4	879,3	52,3
21/08/2025 1:00:00	123				38	22,3	879,2	51,8
21/08/2025 1:10:00	63				27	22,3	879,1	52,3
21/08/2025 1:20:00	38				20	22,1	878,9	52,8
21/08/2025 1:30:00	70				27	22,3	879,0	51,8
21/08/2025 1:40:00	77				29	22,4	878,9	51,3
21/08/2025 1:50:00	55				24	22,4	878,9	51,5
21/08/2025 2:00:00	70				27	22,3	878,8	51,5
21/08/2025 2:10:00	59				25	22,3	878,8	51,8
21/08/2025 2:20:00	86				31	22,1	878,7	51,8
21/08/2025 2:30:00	87				31	22,3	878,6	52,3
21/08/2025 2:40:00	54				24	22,4	878,5	51,0
21/08/2025 2:50:00	104				35	22,4	878,6	51,8
21/08/2025 3:00:00	69				28	22,3	878,5	52,3
21/08/2025 3:10:00	33				18	22,1	878,4	52,0
21/08/2025 3:20:00	82				30	22,1	878,4	52,8
21/08/2025 3:30:00	80				30	22,3	878,3	51,3
21/08/2025 3:40:00	72				28	22,4	878,2	51,3
21/08/2025 3:50:00	111				36	22,4	878,1	51,8
21/08/2025 4:00:00	137				40	22,3	878,2	52,3
21/08/2025 4:10:00	41				22	22,1	878,1	51,5
21/08/2025 4:20:00	86				32	22,1	878,2	52,3
21/08/2025 4:30:00	54				25	22,4	878,1	51,3
21/08/2025 4:40:00	74				29	22,4	878,0	51,3
21/08/2025 4:50:00	31				18	22,3	877,9	52,3
21/08/2025 5:00:00	65				25	22,1	877,8	51,8
21/08/2025 5:10:00	87				31	22,1	877,8	51,8
21/08/2025 5:20:00	77				29	22,3	877,7	51,8
21/08/2025 5:30:00	32				17	22,4	877,5	51,3
21/08/2025 5:40:00	63				25	22,4	877,6	51,8
21/08/2025 5:50:00	85				30	22,3	877,6	52,5
21/08/2025 6:00:00	118				37	22,1	877,6	51,8
21/08/2025 6:10:00	46				22	22,1	877,5	51,8
21/08/2025 6:20:00	49				22	22,3	877,4	52,3
21/08/2025 6:30:00	127				38	22,4	877,5	51,3
21/08/2025 6:40:00	95				34	22,4	877,5	52,3
21/08/2025 6:50:00	66				28	22,3	877,6	52,0
21/08/2025 7:00:00	87				32	22,1	877,6	51,3
21/08/2025 7:10:00	61				26	22,1	877,6	52,8
21/08/2025 7:20:00	84				31	22,3	877,6	52,0
21/08/2025 7:30:00	83				31	22,4	877,8	51,5
21/08/2025 7:40:00	40				21	22,4	877,7	52,3
21/08/2025 7:50:00	59				25	22,3	878,0	52,3
21/08/2025 8:00:00	50				22	22,1	878,2	52,3
21/08/2025 8:10:00	104				34	22,1	878,2	52,3
21/08/2025 8:20:00	75				29	22,4	878,2	52,3
21/08/2025 8:30:00	90				32	22,4	878,4	51,5
21/08/2025 8:40:00	44				21	22,4	878,5	51,8
21/08/2025 8:50:00	59				25	22,3	878,5	52,3
21/08/2025 9:00:00	85				39	22,3	878,5	52,3
21/08/2025 9:10:00	69				27	22,3	878,5	52,3
21/08/2025 9:20:00	38				19	22,4	878,5	51,8
21/08/2025 9:30:00	40				19	22,4	878,6	52,3
21/08/2025 9:40:00	83				29	22,3	878,7	52,3
21/08/2025 9:50:00	59				24	22,3	878,8	52,3
21/08/2025 10:00:00	100				33	22,1	878,8	52,0
21/08/2025 10:10:00	69				27	22,4	878,9	52,3
21/08/2025 10:20:00	35				18	22,4	878,9	51,8
21/08/2025 10:30:00	56				23	22,4	879,2	53,3
21/08/2025 10:40:00	115				36	22,3	879,2	52,3
21/08/2025 10:50:00	38				19	22,3	879,3	52,3
21/08/2025 11:00:00	152				40	22,1	879,3	52,8
21/08/2025 11:10:00	54				25	22,4	879,3	52,3
21/08/2025 11:20:00	60				25	22,4	879,4	52,3
21/08/2025 11:30:00	32				18	22,4	879,5	52,5
21/08/2025 11:40:00	62				25	22,3	879,5	52,3
21/08/2025 11:50:00	84				30	22,1	879,6	53,3
21/08/2025 12:00:00	67				26	22,1	879,7	53,3
21/08/2025 12:10:00	98				33	22,4	879,7	52,3
21/08/2025 12:20:00	61				25	22,4	879,8	52,3
21/08/2025 12:30:00	32				18	22,4	879,8	52,8
21/08/2025 12:40:00	66				25	22,3	879,8	51,8
21/08/2025 12:50:00	77				28	22,1	879,9	52,3
21/08/2025 13:00:00	75				28	22,1	880,2	52,8
21/08/2025 13:10:00	47				21	22,4	880,2	53,3
21/08/2025 13:20:00	55				23	22,4	879,9	52,8
21/08/2025 13:30:00	66				25	22,4	880,3	52,8
21/08/2025 13:40:00	105				34	22,3	880,2	52,3
21/08/2025 13:50:00	65				26	22,1	880,3	53,8
21/08/2025 14:00:00	55				24	22,3	880,2	52,3
21/08/2025 14:10:00	78				29	22,4	880,4	52,3
21/08/2025 14:20:00	100				34	22,4	880,3	52,3
21/08/2025 14:30:00	34				18	22,3	880,4	52,8
21/08/2025 14:40:00	52				22	22,1	880,5	53,0
21/08/2025 14:50:00	49				21	22,1	880,6	52,8
21/08/2025 15:00:00	71				26	22,4	880,8	53,3
21/08/2025 15:10:00	35				18	22,5	880,7	52,5
21/08/2025 15:20:00	96				31	22,4	881,0	52,5
21/08/2025 15:30:00	46				21	22,3	881,0	52,3
21/08/2025 15:40:00	57				23	22,1	880,9	53,3
21/08/2025 15:50:00	74				27	22,1	880,8	53,0
21/08/2025 16:00:00	40				19	22,3	880,7	52,8
21/08/2025 16:10:00	48				21	22,4	880,8	53,3
21/08/2025 16:20:00	72				26	22,4	880,8	52,3
21/08/2025 16:30:00	75				27	22,3	880,8	52,8
21/08/2025 16:40:00	52				22	22,1	880,9	52,8
21/08/2025 16:50:00	50				21	22,3	880,8	52,8
21/08/2025 17:00:00	61				24	22,4	880,8	52,5
21/08/2025 17:10:00	48				21	22,4	881,0	52,3
21/08/2025 17:20:00	55				22	22,3	880,8	52,5
21/08/2025 17:30:00	34				17	22,3	881,3	52,8
21/08/2025 17:40:00	44				19	22,1	881,4	53,3
21/08/2025 17:50:00	48				20	22,3	881,4	53,3
21/08/2025 18:00:00	57				22	22,4	881,6	51,8
21/08/2025 18:10:00	50				21	22,4	881,5	52,3
21/08/2025 18:20:00	49				28	22,3	881,7	52,8
21/08/2025 18:30:00	47				20	22,3	881,7	52,3
21/08/2025 18:40:00	64				24	22,1	881,7	53,3
21/08/2025 18:50:00	56				22	22,3	881,8	52,8
21/08/2025 19:00:00	46				20	22,4	881,6	52,8
21/08/2025 19:10:00	74				26	22,4	881,8	53,3
21/08/2025 19:20:00	65				25	22,3	881,7	52,8
21/08/2025 19:30:00	41				19	22,3	881,7	52,3
21/08/2025 19:40:00	81				28	22,3	882,0	52,8
21/08/2025 19:50:00	70				26	22,4	881,8	52,8
21/08/2025 20:00:00	105				34	22,4	881,9	52,3
21/08/2025 20:10:00	87				31	22,4	882,0	52,8
21/08/2025 20:20:00	24				15	22,3	882,1	52,8
21/08/2025 20:30:00	53				22	22,1	882,2	52,8
