Measurement time	Rn222 (Bq/m3) AG2078  [DVD]	Data quality ALGU () AG2078  [DVD]	System quality ALGU () AG2078  [DVD]	Reloc channel/Marker () AG2078  [DVD]	Add 1.0 function for Rn222+error in Bq AG2078  [DVD] (Bqm3) 	Add 1.0 function for Temperature �C AG2078  [DVD] (C) 	Add 1.0 function for Air pressure mbar AG2078  [DVD] (mbar) 	Add 1.0 function for Humidity rel.% AG2078  [DVD] (%)						
11/08/2025 12:30:00	87				44	22,3	886,2	50,3
11/08/2025 12:40:00	62				27	22,4	886,3	50,5
11/08/2025 12:50:00	125	[PREA]			39	22,4	886,2	49,8
11/08/2025 13:00:00	99				36	22,4	886,2	48,5
11/08/2025 13:10:00	72				31	22,3	886,1	49,0
11/08/2025 13:20:00	50				24	22,1	886,0	49,0
11/08/2025 13:30:00	71				29	22,4	885,9	49,5
11/08/2025 13:40:00	65				27	22,4	885,9	48,5
11/08/2025 13:50:00	44				21	22,3	885,7	48,0
11/08/2025 14:00:00	92				32	22,1	885,7	48,5
11/08/2025 14:10:00	36				19	22,1	885,6	48,0
11/08/2025 14:20:00	99				33	22,4	885,6	48,0
11/08/2025 14:30:00	95				33	22,4	885,5	48,0
11/08/2025 14:40:00	80				31	22,3	885,4	47,5
11/08/2025 14:50:00	66				27	22,1	885,3	47,5
11/08/2025 15:00:00	59				25	22,3	885,4	47,8
11/08/2025 15:10:00	86				31	22,4	885,4	46,3
11/08/2025 15:20:00	44				21	22,3	885,4	46,5
11/08/2025 15:30:00	67				26	22,3	885,2	46,5
11/08/2025 15:40:00	47				21	22,1	885,4	47,0
11/08/2025 15:50:00	96				32	22,3	885,4	46,5
11/08/2025 16:00:00	96				33	22,3	885,5	46,5
11/08/2025 16:10:00	105				36	22,3	885,8	46,3
11/08/2025 16:20:00	42				21	22,1	886,0	46,5
11/08/2025 16:30:00	46				21	22,1	886,2	46,5
11/08/2025 16:40:00	57				24	22,4	886,2	47,0
11/08/2025 16:50:00	91				31	22,4	886,2	47,3
11/08/2025 17:00:00	100				34	22,1	886,3	48,0
11/08/2025 17:10:00	63				26	22,1	886,1	47,5
11/08/2025 17:20:00	58				25	22,3	885,7	47,5
11/08/2025 17:30:00	50				22	22,3	885,7	48,0
11/08/2025 17:40:00	42				20	22,3	885,6	49,0
11/08/2025 17:50:00	82				29	22,3	885,5	49,8
11/08/2025 18:00:00	111				36	22,1	885,3	49,5
11/08/2025 18:10:00	102				35	22,3	885,2	49,0
11/08/2025 18:20:00	64				27	22,4	885,3	49,0
11/08/2025 18:30:00	59				25	22,3	885,3	49,5
11/08/2025 18:40:00	82				31	22,1	885,1	49,8
11/08/2025 18:50:00	51				23	22,1	885,1	49,0
11/08/2025 19:00:00	66				26	22,4	884,8	49,0
11/08/2025 19:10:00	59				25	22,4	885,2	48,5
11/08/2025 19:20:00	57				24	22,3	885,2	49,0
11/08/2025 19:30:00	71				27	22,1	885,2	48,0
11/08/2025 19:40:00	48				21	22,1	885,3	48,8
11/08/2025 19:50:00	113				36	22,4	885,6	48,5
11/08/2025 20:00:00	68				27	22,4	885,4	48,5
11/08/2025 20:10:00	87				32	22,3	885,5	48,0
11/08/2025 20:20:00	70				28	22,1	885,5	48,0
11/08/2025 20:30:00	64				26	22,1	885,6	48,0
11/08/2025 20:40:00	55				24	22,4	885,6	47,5
11/08/2025 20:50:00	36				18	22,4	885,6	48,5
11/08/2025 21:00:00	47				21	22,3	885,6	48,5
11/08/2025 21:10:00	48				21	22,1	885,6	48,0
11/08/2025 21:20:00	65				25	22,3	885,7	47,8
11/08/2025 21:30:00	51				21	22,4	885,8	48,0
11/08/2025 21:40:00	39				18	22,4	885,8	47,5
11/08/2025 21:50:00	53				21	22,3	886,0	49,0
11/08/2025 22:00:00	66				25	22,1	886,0	49,0
11/08/2025 22:10:00	43				19	22,3	886,2	48,5
11/08/2025 22:20:00	56				22	22,4	886,2	48,5
11/08/2025 22:30:00	85				29	22,3	886,3	49,8
11/08/2025 22:40:00	66				25	22,1	886,3	50,3
11/08/2025 22:50:00	89				31	22,1	886,3	50,3
11/08/2025 23:00:00	117				37	22,3	886,4	50,0
11/08/2025 23:10:00	53				24	22,4	886,4	50,3
11/08/2025 23:20:00	71				28	22,3	886,6	50,8
11/08/2025 23:30:00	52				23	22,3	886,5	51,3
11/08/2025 23:40:00	50				22	22,1	886,5	50,8
11/08/2025 23:50:00	58				24	22,4	886,6	50,5
12/08/2025	46				21	22,4	886,6	51,3
12/08/2025 0:10:00	71				26	22,3	886,6	50,3
12/08/2025 0:20:00	66				25	22,1	886,6	50,8
12/08/2025 0:30:00	164				42	22,1	886,6	51,3
12/08/2025 0:40:00	88				33	22,4	886,6	50,8
12/08/2025 0:50:00	72				30	22,4	886,6	50,0
12/08/2025 1:00:00	112				37	22,3	886,6	50,8
12/08/2025 1:10:00	81				32	22,1	886,6	51,0
12/08/2025 1:20:00	55				25	22,1	886,6	51,8
12/08/2025 1:30:00	57				25	22,4	886,6	50,8
12/08/2025 1:40:00	63				26	22,4	886,6	51,3
12/08/2025 1:50:00	60				25	22,3	886,6	51,3
12/08/2025 2:00:00	49				22	22,1	886,6	50,8
12/08/2025 2:10:00	115				36	22,1	886,6	51,3
12/08/2025 2:20:00	121				38	22,4	886,5	50,8
12/08/2025 2:30:00	79				31	22,4	886,5	49,8
12/08/2025 2:40:00	123				39	22,3	886,4	50,5
12/08/2025 2:50:00	86				34	22,1	886,3	49,8
12/08/2025 3:00:00	47				24	22,1	886,4	50,3
12/08/2025 3:10:00	64				27	22,4	886,4	49,5
12/08/2025 3:20:00	123				38	22,4	886,5	49,3
12/08/2025 3:30:00	98				36	22,3	886,4	48,5
12/08/2025 3:40:00	63				28	22,1	886,3	50,0
12/08/2025 3:50:00	95				35	22,1	886,3	49,8
12/08/2025 4:00:00	90				34	22,4	886,3	49,0
12/08/2025 4:10:00	60				27	22,4	886,3	48,5
12/08/2025 4:20:00	70				29	22,3	886,3	48,8
12/08/2025 4:30:00	79				31	22,1	886,2	48,5
12/08/2025 4:40:00	61				26	22,1	886,2	48,0
12/08/2025 4:50:00	183				44	22,3	886,2	47,5
12/08/2025 5:00:00	56				27	22,3	886,2	48,0
12/08/2025 5:10:00	67				29	22,3	886,0	48,0
12/08/2025 5:20:00	53				25	22,1	886,1	47,5
12/08/2025 5:30:00	26	[PREA]			16	22,1	885,9	47,5
12/08/2025 5:40:00	120	[PREA]			37	22,3	885,9	46,5
12/08/2025 5:50:00	63				26	22,3	885,8	47,0
12/08/2025 6:00:00	48				22	22,3	885,8	46,5
12/08/2025 6:10:00	60				25	22,1	885,9	47,5
12/08/2025 6:20:00	94				32	22,3	885,9	47,0
12/08/2025 6:30:00	61				25	22,4	886,1	46,3
12/08/2025 6:40:00	56				24	22,3	886,0	46,5
12/08/2025 6:50:00	126				38	22,3	886,0	46,5
12/08/2025 7:00:00	55				25	22,1	885,9	46,5
12/08/2025 7:10:00	67				27	22,3	885,9	46,0
12/08/2025 7:20:00	57				25	22,4	886,0	46,0
12/08/2025 7:30:00	83				30	22,3	886,0	46,0
12/08/2025 7:40:00	86				31	22,1	885,9	45,5
12/08/2025 7:50:00	81				31	22,1	885,9	46,0
12/08/2025 8:00:00	30				17	22,3	886,0	45,0
12/08/2025 8:10:00	61				25	22,4	886,0	46,0
12/08/2025 8:20:00	61				25	22,3	885,8	45,8
12/08/2025 8:30:00	52				22	22,1	885,8	45,5
12/08/2025 8:40:00	81				29	22,3	885,9	46,0
12/08/2025 8:50:00	123				37	22,4	886,0	45,5
12/08/2025 9:00:00	83				31	22,4	886,0	46,5
12/08/2025 9:10:00	49				23	22,3	886,0	47,0
12/08/2025 9:20:00	72				28	22,1	885,9	47,8
12/08/2025 9:30:00	68				27	22,3	885,9	47,5
12/08/2025 9:40:00	107				36	22,4	886,0	47,5
12/08/2025 9:50:00	118				38	22,4	886,0	49,0
12/08/2025 10:00:00	109				37	22,3	885,8	48,5
12/08/2025 10:10:00	79				32	22,1	885,8	49,0
12/08/2025 10:20:00	73				31	22,3	885,7	48,5
12/08/2025 10:30:00	137				40	22,4	885,8	49,0
12/08/2025 10:40:00	80				33	22,4	885,9	48,5
12/08/2025 10:50:00	57				27	22,1	885,8	48,5
12/08/2025 11:00:00	102				36	22,1	885,8	49,0
12/08/2025 11:10:00	77				31	22,3	885,8	49,0
12/08/2025 11:20:00	89				34	22,4	885,6	48,5
12/08/2025 11:30:00	89				34	22,4	885,7	49,0
12/08/2025 11:40:00	77				31	22,3	885,7	48,3
12/08/2025 11:50:00	75				31	22,1	885,7	48,0
12/08/2025 12:00:00	72				30	22,3	885,6	48,3
12/08/2025 12:10:00	51				24	22,4	885,7	47,5
12/08/2025 12:20:00	140				40	22,3	885,5	47,0
12/08/2025 12:30:00	92				35	22,1	885,6	48,0
12/08/2025 12:40:00	56				26	22,1	885,6	47,0
12/08/2025 12:50:00	31				18	22,3	885,3	47,5
12/08/2025 13:00:00	76				29	22,4	885,3	46,5
12/08/2025 13:10:00	58				25	22,4	885,4	46,0
12/08/2025 13:20:00	85				31	22,1	885,0	46,3
12/08/2025 13:30:00	72				28	22,1	885,0	46,5
12/08/2025 13:40:00	75				29	22,4	885,2	46,3
12/08/2025 13:50:00	106				36	22,4	884,7	45,3
12/08/2025 14:00:00	48				23	22,3	884,8	45,5
12/08/2025 14:10:00	40				20	22,1	884,7	45,3
12/08/2025 14:20:00	79				29	22,1	884,6	45,5
12/08/2025 14:30:00	60				25	22,4	884,5	44,3
12/08/2025 14:40:00	74				28	22,4	884,4	44,8
12/08/2025 14:50:00	114				36	22,3	884,2	45,5
12/08/2025 15:00:00	52				24	22,1	884,2	45,5
12/08/2025 15:10:00	115				37	22,1	884,6	44,3
12/08/2025 15:20:00	71				29	22,3	885,0	43,8
12/08/2025 15:30:00	72				29	22,3	885,3	44,3
12/08/2025 15:40:00	72				29	22,3	885,5	45,3
12/08/2025 15:50:00	88				32	22,1	885,5	44,3
12/08/2025 16:00:00	75				30	22,3	885,2	44,8
12/08/2025 16:10:00	75				30	22,4	885,6	45,0
12/08/2025 16:20:00	62				26	22,3	885,5	46,0
12/08/2025 16:30:00	45				21	22,1	885,3	46,0
12/08/2025 16:40:00	78				29	22,1	885,2	47,0
12/08/2025 16:50:00	104				35	22,4	885,0	47,5
12/08/2025 17:00:00	96				34	22,4	884,9	48,5
12/08/2025 17:10:00	67				28	22,3	884,9	50,3
12/08/2025 17:20:00	97				35	22,1	884,7	50,3
12/08/2025 17:30:00	42				21	22,1	885,0	50,8
12/08/2025 17:40:00	79				30	22,3	884,8	50,3
12/08/2025 17:50:00	42				21	22,4	884,7	50,8
12/08/2025 18:00:00	42				20	22,4	884,5	50,8
12/08/2025 18:10:00	50				21	22,3	884,7	50,8
12/08/2025 18:20:00	41				19	22,1	884,5	50,3
12/08/2025 18:30:00	34				17	22,3	884,5	50,0
12/08/2025 18:40:00	57				30	22,4	884,4	49,8
12/08/2025 18:50:00	64				24	22,4	884,1	49,8
12/08/2025 19:00:00	52				21	22,3	884,2	50,3
12/08/2025 19:10:00	73				26	22,1	884,1	48,5
12/08/2025 19:20:00	54				22	22,3	884,3	48,5
12/08/2025 19:30:00	51				21	22,4	884,4	47,5
12/08/2025 19:40:00	48				21	22,3	884,7	48,3
12/08/2025 19:50:00	46				20	22,1	884,9	48,0
12/08/2025 20:00:00	43				19	22,1	885,2	47,0
12/08/2025 20:10:00	82				28	22,3	885,3	47,0
12/08/2025 20:20:00	104				33	22,4	885,3	46,5
12/08/2025 20:30:00	60				25	22,4	885,0	47,0
12/08/2025 20:40:00	67				26	22,1	885,2	47,0
12/08/2025 20:50:00	75				28	22,1	885,0	47,0
12/08/2025 21:00:00	85				31	22,3	885,0	46,5
12/08/2025 21:10:00	79				30	22,4	885,0	47,0
12/08/2025 21:20:00	70				28	22,3	885,3	46,8
12/08/2025 21:30:00	75				29	22,1	885,3	47,5
12/08/2025 21:40:00	64				26	22,1	885,5	48,0
12/08/2025 21:50:00	43				21	22,4	885,7	47,0
12/08/2025 22:00:00	99				33	22,4	885,8	48,0
12/08/2025 22:10:00	79				30	22,3	885,7	48,0
12/08/2025 22:20:00	34				18	22,1	885,8	48,5
12/08/2025 22:30:00	72				27	22,1	885,9	48,0
12/08/2025 22:40:00	45				21	22,3	885,8	48,5
12/08/2025 22:50:00	56				23	22,4	885,8	49,0
12/08/2025 23:00:00	70				26	22,3	885,7	48,5
12/08/2025 23:10:00	52				22	22,3	885,6	49,5
12/08/2025 23:20:00	66				25	22,1	885,5	49,0
12/08/2025 23:30:00	97				32	22,3	885,6	49,0
12/08/2025 23:40:00	109				36	22,4	885,8	49,8
12/08/2025 23:50:00	50				23	22,4	886,0	50,0
13/08/2025	52				23	22,3	886,1	50,0
13/08/2025 0:10:00	106				35	22,1	886,1	50,0
13/08/2025 0:20:00	63				26	22,3	886,0	49,5
13/08/2025 0:30:00	64				26	22,4	886,2	49,0
13/08/2025 0:40:00	87				31	22,3	886,2	49,8
13/08/2025 0:50:00	56				24	22,3	886,1	50,5
13/08/2025 1:00:00	87				31	22,1	886,1	49,8
13/08/2025 1:10:00	60				25	22,3	885,9	50,0
13/08/2025 1:20:00	59				25	22,4	886,0	49,5
13/08/2025 1:30:00	101				34	22,3	886,1	49,5
13/08/2025 1:40:00	60				25	22,3	886,1	50,3
13/08/2025 1:50:00	58				25	22,1	886,0	50,3
13/08/2025 2:00:00	70				27	22,3	886,0	50,3
13/08/2025 2:10:00	49				22	22,4	886,0	49,8
13/08/2025 2:20:00	103				34	22,4	886,0	50,5
13/08/2025 2:30:00	60	[PREA]			25	22,3	886,0	50,8
13/08/2025 2:40:00	111	[PREA]			36	22,1	885,8	51,0
13/08/2025 2:50:00	126				39	22,3	885,8	50,8
13/08/2025 3:00:00	60				27	22,4	886,0	49,8
13/08/2025 3:10:00	123				39	22,4	885,8	50,8
13/08/2025 3:20:00	110				44	22,3	885,9	50,8
13/08/2025 3:30:00	85				34	22,1	885,7	50,3
13/08/2025 3:40:00	82				33	22,1	885,7	50,8
13/08/2025 3:50:00	87				34	22,4	885,7	50,3
13/08/2025 4:00:00	107				37	22,4	885,6	49,0
13/08/2025 4:10:00	77				32	22,3	885,6	50,3
13/08/2025 4:20:00	76				31	22,1	885,5	49,8
13/08/2025 4:30:00	101				36	22,1	885,4	49,8
13/08/2025 4:40:00	65				29	22,4	885,4	49,0
13/08/2025 4:50:00	133				40	22,4	885,4	48,5
13/08/2025 5:00:00	103				37	22,3	885,3	49,0
13/08/2025 5:10:00	83				34	22,1	885,1	50,0
13/08/2025 5:20:00	112				38	22,3	885,0	50,3
13/08/2025 5:30:00	58				28	22,4	884,8	49,5
13/08/2025 5:40:00	66				29	22,4	884,7	49,8
13/08/2025 5:50:00	38				21	22,3	884,7	49,0
13/08/2025 6:00:00	71				28	22,1	884,6	49,0
13/08/2025 6:10:00	81				30	22,3	884,5	49,3
13/08/2025 6:20:00	47				22	22,4	884,6	49,0
13/08/2025 6:30:00	76				29	22,4	884,6	48,5
13/08/2025 6:40:00	73				28	22,3	884,5	49,0
13/08/2025 6:50:00	79				30	22,1	884,4	49,0
13/08/2025 7:00:00	114				37	22,1	884,3	48,8
13/08/2025 7:10:00	70				29	22,3	884,5	48,0
13/08/2025 7:20:00	96				44	22,4	884,3	48,0
13/08/2025 7:30:00	84				32	22,3	884,5	48,0
13/08/2025 7:40:00	84				32	22,1	884,2	48,0
13/08/2025 7:50:00	88				33	22,3	884,3	48,5
13/08/2025 8:00:00	65				28	22,4	884,3	47,5
13/08/2025 8:10:00	85				32	22,4	884,3	47,5
13/08/2025 8:20:00	73				30	22,3	884,3	49,0
13/08/2025 8:30:00	82				31	22,1	884,3	49,0
13/08/2025 8:40:00	54				25	22,3	884,2	48,0
13/08/2025 8:50:00	54				24	22,4	884,2	48,0
13/08/2025 9:00:00	72				28	22,3	884,3	48,0
13/08/2025 9:10:00	87				31	22,1	884,3	48,0
13/08/2025 9:20:00	29				17	22,1	884,3	48,5
13/08/2025 9:30:00	56				23	22,3	884,2	48,5
13/08/2025 9:40:00	114				36	22,4	884,3	47,8
13/08/2025 9:50:00	61				25	22,3	884,3	48,0
13/08/2025 10:00:00	87				31	22,3	884,2	47,8
13/08/2025 10:10:00	98				34	22,1	884,2	48,5
13/08/2025 10:20:00	111				37	22,3	884,2	48,5
13/08/2025 10:30:00	20				15	22,4	884,1	48,0
13/08/2025 10:40:00	39				19	22,3	884,2	48,5
13/08/2025 10:50:00	74				27	22,3	884,1	48,0
13/08/2025 11:00:00	104				34	22,1	884,0	48,5
13/08/2025 11:10:00	71				28	22,3	884,1	48,0
13/08/2025 11:20:00	72				28	22,4	884,2	47,0
13/08/2025 11:30:00	60				25	22,3	884,3	47,0
13/08/2025 11:40:00	88				31	22,3	884,3	47,0
13/08/2025 11:50:00	63				26	22,1	884,4	47,0
13/08/2025 12:00:00	76				29	22,4	884,3	47,5
13/08/2025 12:10:00	101				35	22,4	884,3	46,5
13/08/2025 12:20:00	107				36	22,4	884,2	47,0
13/08/2025 12:30:00	157				42	22,3	884,2	48,0
13/08/2025 12:40:00	61				29	22,3	884,4	48,0
13/08/2025 12:50:00	106				37	22,4	884,4	47,5
13/08/2025 13:00:00	63				29	22,4	884,4	46,5
13/08/2025 13:10:00	78				31	22,3	884,4	47,0
13/08/2025 13:20:00	90				34	22,1	884,3	47,0
13/08/2025 13:30:00	78				31	22,3	884,6	47,0
13/08/2025 13:40:00	65				28	22,4	884,3	46,5
13/08/2025 13:50:00	60				26	22,4	884,2	45,8
13/08/2025 14:00:00	116				37	22,3	884,3	46,8
13/08/2025 14:10:00	83				32	22,1	884,2	46,5
13/08/2025 14:20:00	110				37	22,3	884,0	46,0
13/08/2025 14:30:00	63				28	22,3	884,0	46,0
13/08/2025 14:40:00	122				39	22,3	884,2	46,5
13/08/2025 14:50:00	64				29	22,3	884,1	46,5
13/08/2025 15:00:00	52				25	22,1	884,1	45,8
13/08/2025 15:10:00	123				38	22,3	884,2	45,5
13/08/2025 15:20:00	51				25	22,3	884,2	46,0
13/08/2025 15:30:00	98				35	22,3	884,4	45,5
13/08/2025 15:40:00	158				42	22,1	884,7	45,8
13/08/2025 15:50:00	93				36	22,1	884,9	46,0
13/08/2025 16:00:00	46				25	22,3	884,9	46,0
13/08/2025 16:10:00	64				28	22,4	885,4	46,5
13/08/2025 16:20:00	77				31	22,3	885,7	47,0
13/08/2025 16:30:00	78				31	22,1	886,2	48,0
13/08/2025 16:40:00	42				21	22,1	886,5	48,0
13/08/2025 16:50:00	79				30	22,3	885,7	48,0
13/08/2025 17:00:00	67				27	22,4	885,6	48,0
13/08/2025 17:10:00	65				26	22,3	885,9	49,8
13/08/2025 17:20:00	72				28	22,1	885,8	49,5
13/08/2025 17:30:00	94				33	22,1	885,9	49,5
13/08/2025 17:40:00	104				36	22,3	886,3	50,0
13/08/2025 17:50:00	70				29	22,4	886,2	51,3
13/08/2025 18:00:00	90				33	22,3	885,7	50,8
13/08/2025 18:10:00	66				28	22,3	885,7	51,3
13/08/2025 18:20:00	90				33	22,3	885,8	51,0
13/08/2025 18:30:00	63				27	22,4	885,7	50,3
13/08/2025 18:40:00	83				31	22,4	885,8	51,3
13/08/2025 18:50:00	94				34	22,3	885,7	50,8
13/08/2025 19:00:00	77				31	22,1	885,5	52,3
13/08/2025 19:10:00	136				40	22,1	885,3	51,5
13/08/2025 19:20:00	61	[PREA]			28	22,4	885,3	51,5
13/08/2025 19:30:00	117	[PREA]			38	22,4	885,3	51,8
13/08/2025 19:40:00	113				38	22,3	885,3	51,8
13/08/2025 19:50:00	95				36	22,1	885,2	52,3
13/08/2025 20:00:00	161				43	22,1	885,4	52,0
13/08/2025 20:10:00	79				35	22,3	885,3	51,8
13/08/2025 20:20:00	145				42	22,4	885,3	51,8
13/08/2025 20:30:00	112				39	22,3	885,3	52,3
13/08/2025 20:40:00	92				37	22,1	885,2	52,5
13/08/2025 20:50:00	79				35	22,1	885,0	52,8
13/08/2025 21:00:00	133				41	22,4	885,2	52,3
13/08/2025 21:10:00	100				38	22,4	885,3	51,8
13/08/2025 21:20:00	59				30	22,3	885,3	52,3
13/08/2025 21:30:00	121				39	22,1	885,4	52,8
13/08/2025 21:40:00	137				42	22,1	885,6	53,3
13/08/2025 21:50:00	90				37	22,3	885,6	52,8
13/08/2025 22:00:00	67				32	22,4	885,7	51,8
13/08/2025 22:10:00	93				36	22,4	885,9	52,8
13/08/2025 22:20:00	102				37	22,3	886,0	52,8
13/08/2025 22:30:00	128				40	22,1	886,1	52,8
13/08/2025 22:40:00	58				29	22,1	886,1	53,3
13/08/2025 22:50:00	73				31	22,4	886,0	52,8
13/08/2025 23:00:00	94				36	22,4	886,0	52,8
13/08/2025 23:10:00	94				36	22,3	886,0	53,5
13/08/2025 23:20:00	78				32	22,3	886,1	53,3
13/08/2025 23:30:00	79				32	22,1	886,1	53,3
13/08/2025 23:40:00	124				39	22,3	886,0	52,8
13/08/2025 23:50:00	107				38	22,4	886,0	52,8
14/08/2025	41				23	22,3	886,2	53,3
14/08/2025 0:10:00	134				40	22,1	886,3	52,5
14/08/2025 0:20:00	66				30	22,3	886,3	52,8
14/08/2025 0:30:00	39				21	22,4	886,3	52,8
14/08/2025 0:40:00	55				24	22,4	886,3	52,8
14/08/2025 0:50:00	64				26	22,3	886,3	52,5
14/08/2025 1:00:00	91				32	22,3	886,1	52,8
14/08/2025 1:10:00	60				25	22,1	886,0	52,3
14/08/2025 1:20:00	103				35	22,4	885,8	52,3
14/08/2025 1:30:00	64				27	22,4	885,8	52,3
14/08/2025 1:40:00	85				32	22,3	885,8	52,8
14/08/2025 1:50:00	83				31	22,1	885,7	52,3
14/08/2025 2:00:00	99				35	22,1	885,6	52,8
14/08/2025 2:10:00	135				40	22,4	885,5	52,3
14/08/2025 2:20:00	89				35	22,4	885,4	51,8
14/08/2025 2:30:00	52				25	22,3	885,2	52,8
14/08/2025 2:40:00	62				27	22,1	885,1	52,3
14/08/2025 2:50:00	141				40	22,3	885,2	52,3
14/08/2025 3:00:00	71				31	22,4	885,1	52,3
14/08/2025 3:10:00	139				41	22,4	885,0	51,3
14/08/2025 3:20:00	72				32	22,3	884,9	51,8
14/08/2025 3:30:00	78				32	22,1	884,8	52,3
14/08/2025 3:40:00	99				36	22,1	884,8	51,8
14/08/2025 3:50:00	55				26	22,4	884,7	50,8
14/08/2025 4:00:00	127				39	22,4	884,7	50,8
14/08/2025 4:10:00	49				25	22,3	884,8	51,3
14/08/2025 4:20:00	56				25	22,1	884,8	50,8
14/08/2025 4:30:00	104				36	22,3	884,8	51,3
14/08/2025 4:40:00	88				33	22,4	884,8	50,3
14/08/2025 4:50:00	62				27	22,4	884,9	50,5
14/08/2025 5:00:00	45				22	22,3	884,9	50,0
