Measurement time	Rn222 (Bq/m3) AG2078  [DVD]	Data quality ALGU () AG2078  [DVD]	System quality ALGU () AG2078  [DVD]	Reloc channel/Marker () AG2078  [DVD]	Add 1.0 function for Rn222+error in Bq AG2078  [DVD] (Bqm3) 	Add 1.0 function for Temperature �C AG2078  [DVD] (C) 	Add 1.0 function for Air pressure mbar AG2078  [DVD] (mbar) 	Add 1.0 function for Humidity rel.% AG2078  [DVD] (%)							
25/08/2025 13:30:00	36				31	22,4	883,7	53,8
25/08/2025 13:40:00	114				36	22,4	883,8	53,8
25/08/2025 13:50:00	76				30	22,4	883,7	53,8
25/08/2025 14:00:00	69				28	22,4	883,7	54,3
25/08/2025 14:10:00	77				30	22,4	883,7	53,5
25/08/2025 14:20:00	77				30	22,4	883,6	53,8
25/08/2025 14:30:00	69				28	22,4	883,4	53,3
25/08/2025 14:40:00	101				35	22,4	883,3	54,5
25/08/2025 14:50:00	57				25	22,4	883,3	53,3
25/08/2025 15:00:00	92				33	22,3	883,2	53,3
25/08/2025 15:10:00	75				30	22,3	883,3	53,3
25/08/2025 15:20:00	61				26	22,3	883,3	53,3
25/08/2025 15:30:00	59				25	22,3	883,3	53,8
25/08/2025 15:40:00	72				28	22,3	882,8	53,8
25/08/2025 15:50:00	111	[PREA]			36	22,4	883,1	53,3
25/08/2025 16:00:00	94				34	22,4	883,0	53,3
25/08/2025 16:10:00	59				26	22,3	882,7	53,8
25/08/2025 16:20:00	134				39	22,1	882,6	53,3
25/08/2025 16:30:00	48				24	22,1	882,6	53,5
25/08/2025 16:40:00	74				30	22,3	882,6	54,5
25/08/2025 16:50:00	65				27	22,4	882,6	54,5
25/08/2025 17:00:00	100				35	22,4	882,5	53,3
25/08/2025 17:10:00	77				31	22,4	882,5	53,3
25/08/2025 17:20:00	80				31	22,3	882,8	53,8
25/08/2025 17:30:00	60				26	22,1	882,6	53,8
25/08/2025 17:40:00	123				38	22,3	882,6	53,8
25/08/2025 17:50:00	52				25	22,4	882,6	52,8
25/08/2025 18:00:00	87				32	22,4	882,6	54,0
25/08/2025 18:10:00	40				21	22,4	882,6	53,3
25/08/2025 18:20:00	68				27	22,3	882,7	53,5
25/08/2025 18:30:00	59				25	22,1	882,7	54,3
25/08/2025 18:40:00	73				28	22,3	882,6	54,8
25/08/2025 18:50:00	96				33	22,4	882,7	53,3
25/08/2025 19:00:00	50				23	22,4	882,7	53,3
25/08/2025 19:10:00	59				25	22,3	882,5	53,3
25/08/2025 19:20:00	169				42	22,1	882,7	54,5
25/08/2025 19:30:00	89				34	22,1	882,6	54,5
25/08/2025 19:40:00	89				34	22,4	882,6	53,8
25/08/2025 19:50:00	92				35	22,4	882,6	53,3
25/08/2025 20:00:00	80				32	22,4	882,6	54,5
25/08/2025 20:10:00	67				29	22,3	882,6	53,8
25/08/2025 20:20:00	65				28	22,1	882,6	53,8
25/08/2025 20:30:00	106				36	22,3	882,6	54,5
25/08/2025 20:40:00	110				37	22,4	882,7	53,3
25/08/2025 20:50:00	53				25	22,4	882,8	53,3
25/08/2025 21:00:00	70				29	22,3	882,7	52,8
25/08/2025 21:10:00	129				39	22,3	882,9	53,3
25/08/2025 21:20:00	53				25	22,1	883,0	53,3
25/08/2025 21:30:00	97				35	22,3	883,2	53,3
25/08/2025 21:40:00	68				29	22,4	883,2	52,3
25/08/2025 21:50:00	77				31	22,4	883,3	52,8
25/08/2025 22:00:00	85				32	22,3	883,3	53,3
25/08/2025 22:10:00	73				30	22,1	883,4	53,3
25/08/2025 22:20:00	43				21	22,1	883,5	52,8
25/08/2025 22:30:00	52				23	22,3	883,4	52,8
25/08/2025 22:40:00	73				28	22,4	883,5	52,8
25/08/2025 22:50:00	70				27	22,4	883,5	52,8
25/08/2025 23:00:00	73				28	22,3	883,5	52,8
25/08/2025 23:10:00	92				32	22,1	883,4	52,8
25/08/2025 23:20:00	67				27	22,3	883,4	53,3
25/08/2025 23:30:00	54				24	22,4	883,4	52,3
25/08/2025 23:40:00	80				30	22,4	883,4	52,3
25/08/2025 23:50:00	62				25	22,3	883,4	52,8
26/08/2025	84				31	22,1	883,4	53,3
26/08/2025 0:10:00	107				36	22,1	883,4	52,8
26/08/2025 0:20:00	102				36	22,3	883,4	52,8
26/08/2025 0:30:00	46				23	22,4	883,4	52,3
26/08/2025 0:40:00	63				26	22,4	883,4	52,3
26/08/2025 0:50:00	98				34	22,3	883,3	53,3
26/08/2025 1:00:00	61				26	22,1	883,3	52,8
26/08/2025 1:10:00	74				29	22,3	883,3	52,5
26/08/2025 1:20:00	67				27	22,4	883,3	52,3
26/08/2025 1:30:00	106				36	22,4	883,4	52,5
26/08/2025 1:40:00	102				36	22,4	883,3	52,5
26/08/2025 1:50:00	36				20	22,3	883,2	51,8
26/08/2025 2:00:00	75				29	22,1	883,1	51,8
26/08/2025 2:10:00	20				14	22,3	882,9	52,3
26/08/2025 2:20:00	56				23	22,4	882,8	52,0
26/08/2025 2:30:00	47				21	22,4	882,8	52,3
26/08/2025 2:40:00	72				26	22,3	882,7	52,5
26/08/2025 2:50:00	121				37	22,1	882,7	52,5
26/08/2025 3:00:00	68				27	22,3	882,6	52,8
26/08/2025 3:10:00	46				21	22,4	882,5	52,8
26/08/2025 3:20:00	75				28	22,4	882,5	52,8
26/08/2025 3:30:00	74				28	22,4	882,3	52,8
26/08/2025 3:40:00	76				29	22,3	882,3	52,8
26/08/2025 3:50:00	91				32	22,1	882,2	53,3
26/08/2025 4:00:00	97				34	22,3	882,2	54,0
26/08/2025 4:10:00	110				37	22,4	882,1	52,8
26/08/2025 4:20:00	68				29	22,4	882,1	53,3
26/08/2025 4:30:00	105				36	22,3	882,0	52,8
26/08/2025 4:40:00	71				30	22,3	882,0	52,8
26/08/2025 4:50:00	138				40	22,1	882,0	53,8
26/08/2025 5:00:00	92				36	22,3	881,9	53,8
26/08/2025 5:10:00	96				36	22,4	881,8	52,5
26/08/2025 5:20:00	81				33	22,4	881,8	52,8
26/08/2025 5:30:00	82				33	22,3	881,8	52,8
26/08/2025 5:40:00	65				29	22,1	881,8	52,8
26/08/2025 5:50:00	101				36	22,1	881,6	53,3
26/08/2025 6:00:00	85				33	22,4	881,6	53,3
26/08/2025 6:10:00	57				26	22,5	881,5	52,0
26/08/2025 6:20:00	77				31	22,4	881,5	53,3
26/08/2025 6:30:00	67				28	22,3	881,5	52,8
26/08/2025 6:40:00	103				36	22,1	881,5	52,8
26/08/2025 6:50:00	127				39	22,1	881,5	53,8
26/08/2025 7:00:00	71				31	22,4	881,5	52,8
26/08/2025 7:10:00	85				33	22,4	881,6	52,5
26/08/2025 7:20:00	81				32	22,3	881,5	53,3
26/08/2025 7:30:00	67				29	22,1	881,5	52,8
26/08/2025 7:40:00	104				36	22,1	881,6	52,3
26/08/2025 7:50:00	63				28	22,3	881,6	52,8
26/08/2025 8:00:00	116				38	22,4	881,7	51,8
26/08/2025 8:10:00	95				36	22,4	881,8	51,5
26/08/2025 8:20:00	75				31	22,3	881,8	52,3
26/08/2025 8:30:00	78				32	22,1	881,8	52,3
26/08/2025 8:40:00	82				32	22,1	881,7	52,8
26/08/2025 8:50:00	97				36	22,3	881,7	52,8
26/08/2025 9:00:00	89				34	22,4	881,8	51,8
26/08/2025 9:10:00	37				21	22,4	881,7	52,3
26/08/2025 9:20:00	92				33	22,3	881,7	52,3
26/08/2025 9:30:00	64				27	22,1	881,6	52,8
26/08/2025 9:40:00	88	[PREA]			32	22,1	881,6	52,8
26/08/2025 9:50:00	106	[PREA]			36	22,4	881,7	52,8
26/08/2025 10:00:00	68				29	22,4	881,7	53,3
26/08/2025 10:10:00	54				25	22,3	881,7	53,3
26/08/2025 10:20:00	132				39	22,3	881,7	52,8
26/08/2025 10:30:00	109				37	22,3	881,7	52,8
26/08/2025 10:40:00	86				34	22,4	881,7	53,3
26/08/2025 10:50:00	41				22	22,4	881,8	52,3
26/08/2025 11:00:00	58				25	22,4	881,6	52,3
26/08/2025 11:10:00	81				31	22,3	881,6	52,8
26/08/2025 11:20:00	77				30	22,1	881,5	52,8
26/08/2025 11:30:00	59				25	22,3	881,6	52,8
26/08/2025 11:40:00	94				33	22,4	881,3	52,3
26/08/2025 11:50:00	61				26	22,5	881,4	52,8
26/08/2025 12:00:00	89				32	22,4	881,5	51,8
26/08/2025 12:10:00	116				37	22,3	881,5	52,0
26/08/2025 12:20:00	55				25	22,3	881,4	51,8
26/08/2025 12:30:00	87				32	22,4	881,2	52,8
26/08/2025 12:40:00	105				36	22,4	880,9	52,8
26/08/2025 12:50:00	75				31	22,4	880,9	52,8
26/08/2025 13:00:00	107				37	22,5	881,0	52,3
26/08/2025 13:10:00	88				34	22,5	880,8	51,3
26/08/2025 13:20:00	56				26	22,5	880,6	51,3
26/08/2025 13:30:00	85				32	22,4	880,7	51,3
26/08/2025 13:40:00	56				25	22,4	880,4	51,3
26/08/2025 13:50:00	66				27	22,4	880,5	51,8
26/08/2025 14:00:00	93				33	22,4	880,3	51,0
26/08/2025 14:10:00	35				19	22,3	880,2	50,8
26/08/2025 14:20:00	137				39	22,3	880,3	51,3
26/08/2025 14:30:00	84				32	22,3	880,2	51,8
26/08/2025 14:40:00	77				31	22,3	880,1	51,3
26/08/2025 14:50:00	54				25	22,3	880,0	51,3
26/08/2025 15:00:00	156				41	22,4	880,0	51,3
26/08/2025 15:10:00	68				30	22,4	879,9	51,3
26/08/2025 15:20:00	74				31	22,3	879,8	50,5
26/08/2025 15:30:00	59				26	22,3	879,8	50,8
26/08/2025 15:40:00	58				25	22,3	879,6	50,3
26/08/2025 15:50:00	89				32	22,3	879,6	50,8
26/08/2025 16:00:00	55				25	22,4	879,5	50,3
26/08/2025 16:10:00	67				27	22,4	879,5	50,3
26/08/2025 16:20:00	87				32	22,3	879,5	50,8
26/08/2025 16:30:00	81				31	22,3	879,5	50,0
26/08/2025 16:40:00	104				36	22,1	879,3	50,3
26/08/2025 16:50:00	100				36	22,3	879,2	50,0
26/08/2025 17:00:00	75				31	22,4	879,1	49,8
26/08/2025 17:10:00	95				35	22,4	878,9	49,8
26/08/2025 17:20:00	113				38	22,3	879,0	49,0
26/08/2025 17:30:00	43				23	22,1	879,4	49,8
26/08/2025 17:40:00	51				24	22,1	879,4	49,8
26/08/2025 17:50:00	63				26	22,3	879,6	49,8
26/08/2025 18:00:00	87				31	22,4	880,5	49,0
26/08/2025 18:10:00	53				24	22,3	880,8	49,3
26/08/2025 18:20:00	128				38	22,3	881,3	50,0
26/08/2025 18:30:00	104				36	22,3	881,5	50,8
26/08/2025 18:40:00	40				21	22,3	881,7	51,3
26/08/2025 18:50:00	120				38	22,4	881,8	50,8
26/08/2025 19:00:00	31				18	22,4	881,9	50,3
26/08/2025 19:10:00	79				30	22,3	881,8	51,0
26/08/2025 19:20:00	82				31	22,3	881,5	51,5
26/08/2025 19:30:00	53				24	22,3	881,5	52,3
26/08/2025 19:40:00	72				28	22,3	881,5	51,8
26/08/2025 19:50:00	95				33	22,3	881,1	53,3
26/08/2025 20:00:00	108				36	22,3	881,0	52,8
26/08/2025 20:10:00	104				36	22,4	880,9	52,3
26/08/2025 20:20:00	60				27	22,3	881,0	53,3
26/08/2025 20:30:00	70				29	22,3	881,1	54,0
26/08/2025 20:40:00	68				28	22,1	881,3	54,0
26/08/2025 20:50:00	63				26	22,1	881,6	54,8
26/08/2025 21:00:00	125				38	22,1	881,8	55,5
26/08/2025 21:10:00	72				30	22,3	882,0	54,3
26/08/2025 21:20:00	62				27	22,4	881,6	55,0
26/08/2025 21:30:00	52				24	22,3	881,4	54,5
26/08/2025 21:40:00	126				38	22,3	881,5	55,0
26/08/2025 21:50:00	38				21	22,1	881,3	55,0
26/08/2025 22:00:00	57				25	22,1	881,2	55,5
26/08/2025 22:10:00	77				29	22,3	881,2	56,0
26/08/2025 22:20:00	43				21	22,4	881,1	55,5
26/08/2025 22:30:00	82				30	22,4	881,1	55,8
26/08/2025 22:40:00	41				20	22,3	881,0	55,8
26/08/2025 22:50:00	101				33	22,1	880,9	56,5
26/08/2025 23:00:00	73				28	22,1	880,9	56,0
26/08/2025 23:10:00	72				28	22,1	880,7	56,5
26/08/2025 23:20:00	64				26	22,3	880,7	57,3
26/08/2025 23:30:00	84				31	22,4	880,7	56,0
26/08/2025 23:40:00	78				30	22,4	880,5	56,0
26/08/2025 23:50:00	74				29	22,3	880,5	56,5
27/08/2025	57				25	22,1	880,5	56,5
27/08/2025 0:10:00	88				32	22,1	880,6	56,5
27/08/2025 0:20:00	109				36	22,1	880,6	56,5
27/08/2025 0:30:00	51				24	22,1	880,7	56,5
27/08/2025 0:40:00	74				29	22,1	880,7	57,5
27/08/2025 0:50:00	74				29	22,4	880,8	57,5
27/08/2025 1:00:00	67				27	22,4	880,9	57,0
27/08/2025 1:10:00	45				21	22,3	880,7	56,5
27/08/2025 1:20:00	48				21	22,3	880,6	56,5
27/08/2025 1:30:00	80				29	22,1	880,6	57,0
27/08/2025 1:40:00	78				29	22,1	880,5	56,5
27/08/2025 1:50:00	59				25	22,1	880,2	57,5
27/08/2025 2:00:00	134				39	22,3	880,0	57,5
27/08/2025 2:10:00	97				35	22,4	879,9	56,5
27/08/2025 2:20:00	50				24	22,3	879,8	57,0
27/08/2025 2:30:00	77				30	22,3	879,8	56,5
27/08/2025 2:40:00	77				30	22,1	879,8	56,0
27/08/2025 2:50:00	69				28	22,1	879,7	56,5
27/08/2025 3:00:00	101				35	22,1	879,5	57,0
27/08/2025 3:10:00	97				35	22,3	879,4	57,5
27/08/2025 3:20:00	91				34	22,4	879,4	56,5
27/08/2025 3:30:00	68				29	22,4	879,4	56,0
27/08/2025 3:40:00	47	[PREA]			23	22,3	879,5	57,0
27/08/2025 3:50:00	149	[PREA]			41	22,1	879,5	56,0
27/08/2025 4:00:00	53				25	22,1	879,5	57,0
27/08/2025 4:10:00	128				39	22,1	879,5	56,5
27/08/2025 4:20:00	102				37	22,3	879,4	56,8
27/08/2025 4:30:00	85				34	22,4	879,3	56,5
27/08/2025 4:40:00	121				39	22,4	879,3	57,0
27/08/2025 4:50:00	100				45	22,3	879,2	56,5
27/08/2025 5:00:00	86				35	22,1	879,0	56,5
27/08/2025 5:10:00	173				45	22,1	878,8	56,0
27/08/2025 5:20:00	171				45	22,1	878,7	56,0
27/08/2025 5:30:00	155				45	22,1	878,6	57,0
27/08/2025 5:40:00	84				38	22,3	878,6	56,0
27/08/2025 5:50:00	117				41	22,3	878,6	56,0
27/08/2025 6:00:00	118				41	22,3	878,5	56,0
27/08/2025 6:10:00	44				27	22,3	878,5	57,0
27/08/2025 6:20:00	61				30	22,1	878,4	56,0
27/08/2025 6:30:00	109				38	22,1	878,4	56,0
27/08/2025 6:40:00	132				41	22,3	878,3	57,0
27/08/2025 6:50:00	108				39	22,4	878,3	55,5
27/08/2025 7:00:00	74				33	22,3	878,2	56,0
27/08/2025 7:10:00	135				41	22,3	878,2	55,0
27/08/2025 7:20:00	80				35	22,1	878,1	55,8
27/08/2025 7:30:00	130				41	22,1	878,1	56,0
27/08/2025 7:40:00	86				36	22,1	878,1	56,5
27/08/2025 7:50:00	68				31	22,3	878,0	56,0
27/08/2025 8:00:00	72				31	22,4	878,4	55,5
27/08/2025 8:10:00	71				31	22,3	878,4	56,0
27/08/2025 8:20:00	74				31	22,3	878,2	56,0
27/08/2025 8:30:00	145				41	22,1	878,2	55,5
27/08/2025 8:40:00	79				33	22,1	878,3	56,3
27/08/2025 8:50:00	120				39	22,1	878,3	56,5
27/08/2025 9:00:00	101				37	22,4	878,2	56,0
27/08/2025 9:10:00	96				37	22,4	878,2	55,0
27/08/2025 9:20:00	124				40	22,3	878,2	56,0
27/08/2025 9:30:00	121				40	22,3	877,8	56,3
27/08/2025 9:40:00	83				36	22,4	878,1	55,5
27/08/2025 9:50:00	68				31	22,3	878,2	55,5
27/08/2025 10:00:00	62				29	22,3	878,0	56,5
27/08/2025 10:10:00	123				39	22,4	878,0	55,3
27/08/2025 10:20:00	72				31	22,4	878,1	55,3
27/08/2025 10:30:00	55				26	22,4	878,1	55,5
27/08/2025 10:40:00	53				25	22,3	878,0	55,0
27/08/2025 10:50:00	99				35	22,3	878,4	55,0
27/08/2025 11:00:00	100				36	22,3	878,5	56,5
27/08/2025 11:10:00	71				30	22,3	878,5	56,0
27/08/2025 11:20:00	66				28	22,1	878,6	55,5
27/08/2025 11:30:00	61				26	22,1	878,3	57,0
27/08/2025 11:40:00	56				25	22,3	878,4	56,5
27/08/2025 11:50:00	49				22	22,3	878,2	57,0
27/08/2025 12:00:00	82				30	22,5	878,1	57,0
27/08/2025 12:10:00	76				29	22,5	877,9	56,5
27/08/2025 12:20:00	68				27	22,4	877,9	57,0
27/08/2025 12:30:00	91				32	22,4	878,2	58,0
27/08/2025 12:40:00	53				24	22,3	878,0	57,5
27/08/2025 12:50:00	58				25	22,3	878,1	57,5
27/08/2025 13:00:00	77				29	22,3	878,1	57,3
27/08/2025 13:10:00	80				30	22,3	877,8	56,5
27/08/2025 13:20:00	27				16	22,3	877,5	56,5
27/08/2025 13:30:00	81				29	22,3	877,5	56,5
27/08/2025 13:40:00	57				24	22,3	877,5	57,5
27/08/2025 13:50:00	87				31	22,3	877,0	57,0
27/08/2025 14:00:00	101				34	22,4	877,5	56,5
27/08/2025 14:10:00	109				36	22,4	877,6	56,5
27/08/2025 14:20:00	116				38	22,3	877,8	56,5
27/08/2025 14:30:00	66				29	22,3	877,7	56,5
27/08/2025 14:40:00	115				38	22,3	877,6	56,0
27/08/2025 14:50:00	99				36	22,3	877,7	57,0
27/08/2025 15:00:00	97				36	22,4	877,5	57,0
27/08/2025 15:10:00	78				32	22,5	878,0	56,5
27/08/2025 15:20:00	62				28	22,6	877,5	55,5
27/08/2025 15:30:00	95				35	22,8	877,4	55,0
27/08/2025 15:40:00	32				19	22,8	877,3	54,5
27/08/2025 15:50:00	80				30	22,6	877,1	55,0
27/08/2025 16:00:00	96				34	22,5	876,8	56,0
27/08/2025 16:10:00	64				27	22,6	876,9	56,5
27/08/2025 16:20:00	79				39	22,9	876,7	55,8
27/08/2025 16:30:00	59				25	23,0	876,7	55,5
27/08/2025 16:40:00	86				31	23,0	876,6	55,0
27/08/2025 16:50:00	73				29	23,1	876,4	56,0
27/08/2025 17:00:00	73				29	23,3	876,1	55,0
27/08/2025 17:10:00	104				36	23,3	876,0	54,5
27/08/2025 17:20:00	27				17	23,3	876,5	54,5
27/08/2025 17:30:00	85				31	23,0	876,1	55,3
27/08/2025 17:40:00	40				20	23,0	876,0	55,0
27/08/2025 17:50:00	79				29	22,9	876,0	55,5
27/08/2025 18:00:00	85				31	22,9	875,7	55,8
27/08/2025 18:10:00	68				27	22,9	875,6	55,5
27/08/2025 18:20:00	55				24	22,9	875,8	56,0
27/08/2025 18:30:00	85				31	22,8	876,0	55,8
27/08/2025 18:40:00	65				26	22,8	876,6	55,8
27/08/2025 18:50:00	80				30	22,6	876,4	56,5
27/08/2025 19:00:00	48				22	22,6	876,2	56,5
27/08/2025 19:10:00	114				36	22,6	876,1	57,0
27/08/2025 19:20:00	77				30	22,5	876,4	56,5
27/08/2025 19:30:00	88				32	22,5	876,5	56,5
27/08/2025 19:40:00	75				30	22,5	876,7	56,5
27/08/2025 19:50:00	79				31	22,5	876,2	56,3
27/08/2025 20:00:00	55				25	22,5	876,1	57,0
27/08/2025 20:10:00	67				27	22,5	876,5	57,0
27/08/2025 20:20:00	94				33	22,5	876,1	57,5
27/08/2025 20:30:00	66				27	22,4	876,3	57,0
27/08/2025 20:40:00	47				22	22,4	876,6	57,0
27/08/2025 20:50:00	92				32	22,4	876,6	57,5
27/08/2025 21:00:00	94	[PREA]			33	22,4	876,6	57,5
27/08/2025 21:10:00	161	[PREA]			42	22,4	876,5	57,5
27/08/2025 21:20:00	120				39	22,4	876,9	57,5
27/08/2025 21:30:00	64				30	22,4	876,6	57,5
27/08/2025 21:40:00	114				38	22,4	876,5	57,8
27/08/2025 21:50:00	91				36	22,4	876,5	57,5
27/08/2025 22:00:00	80				33	22,4	876,5	57,5
27/08/2025 22:10:00	140				41	22,4	876,7	58,0
27/08/2025 22:20:00	107				38	22,4	876,5	57,5
27/08/2025 22:30:00	82				35	22,4	876,4	58,0
27/08/2025 22:40:00	57				28	22,4	876,5	58,0
27/08/2025 22:50:00	153				42	22,4	877,3	58,0
27/08/2025 23:00:00	144				42	22,4	877,6	57,5
27/08/2025 23:10:00	135				42	22,3	877,2	57,5
27/08/2025 23:20:00	70				34	22,4	877,0	58,0
27/08/2025 23:30:00	103				38	22,3	876,6	58,0
27/08/2025 23:40:00	131				41	22,3	876,6	58,0
27/08/2025 23:50:00	115				40	22,3	876,7	57,3
28/08/2025	130				41	22,3	876,7	58,0
28/08/2025 0:10:00	89				37	22,3	877,0	57,5
28/08/2025 0:20:00	131				41	22,3	877,0	58,3
28/08/2025 0:30:00	86				37	22,3	876,9	58,0
28/08/2025 0:40:00	199				48	22,3	876,7	57,5
28/08/2025 0:50:00	132				49	22,3	876,6	57,5
28/08/2025 1:00:00	100				39	22,3	876,4	57,0
28/08/2025 1:10:00	92				38	22,3	876,4	57,5
28/08/2025 1:20:00	86				37	22,3	876,5	57,5
28/08/2025 1:30:00	96				38	22,3	876,4	58,0
28/08/2025 1:40:00	136				42	22,3	876,3	57,5
28/08/2025 1:50:00	133				42	22,3	876,1	57,5
28/08/2025 2:00:00	79				36	22,3	876,1	57,5
28/08/2025 2:10:00	116				40	22,3	876,2	57,5
