Measurement time	Rn222 (Bq/m3) AG2078  [DVD]	Data quality ALGU () AG2078  [DVD]	System quality ALGU () AG2078  [DVD]	Reloc channel/Marker () AG2078  [DVD]	Add 1.0 function for Rn222+error in Bq AG2078  [DVD] (Bqm3) 	Add 1.0 function for Temperature �C AG2078  [DVD] (C) 	Add 1.0 function for Air pressure mbar AG2078  [DVD] (mbar) 	Add 1.0 function for Humidity rel.% AG2078  [DVD] (%)					
11/08/2025 9:00:00	95				35	22,1	887,4	52,3
11/08/2025 9:10:00	75				31	22,1	887,3	52,8
11/08/2025 9:20:00	95				35	22,3	887,1	52,8
11/08/2025 9:30:00	109				37	22,4	887,3	52,5
11/08/2025 9:40:00	98				36	22,4	887,1	52,8
11/08/2025 9:50:00	109				38	22,3	887,0	52,8
11/08/2025 10:00:00	95				36	22,1	886,9	53,3
11/08/2025 10:10:00	91				36	22,3	886,8	53,3
11/08/2025 10:20:00	119				39	22,4	886,8	52,3
11/08/2025 10:30:00	84				35	22,4	886,6	53,3
11/08/2025 10:40:00	38				22	22,3	886,8	52,3
11/08/2025 10:50:00	83				32	22,1	886,9	52,8
11/08/2025 11:00:00	95				35	22,3	886,8	52,8
11/08/2025 11:10:00	78				32	22,4	886,5	51,3
11/08/2025 11:20:00	90				34	22,4	886,8	51,3
11/08/2025 11:30:00	121				39	22,3	886,7	51,8
11/08/2025 11:40:00	120				39	22,1	886,7	51,3
11/08/2025 11:50:00	58				28	22,3	886,7	51,3
11/08/2025 12:00:00	138				41	22,4	886,4	50,8
11/08/2025 12:10:00	40				23	22,4	886,3	51,0
11/08/2025 12:20:00	75				31	22,4	886,2	50,8
