Measurement time	Rn222 (Bq/m3) AG2078  [DVD]	Data quality ALGU () AG2078  [DVD]	System quality ALGU () AG2078  [DVD]	Reloc channel/Marker () AG2078  [DVD]	Add 1.0 function for Rn222+error in Bq AG2078  [DVD] (Bqm3) 	Add 1.0 function for Temperature �C AG2078  [DVD] (C) 	Add 1.0 function for Air pressure mbar AG2078  [DVD] (mbar) 	Add 1.0 function for Humidity rel.% AG2078  [DVD] (%)						
28/07/2025 13:20:00	23	[LOLIM]		[Reloc]	31	22,4	884,7	47,5
28/07/2025 13:30:00	82				28	22,3	884,7	48,5
28/07/2025 13:40:00	95				32	22,3	884,7	48,0
28/07/2025 13:50:00	36				18	22,4	884,5	48,0
28/07/2025 14:00:00	33				17	22,5	884,6	48,0
28/07/2025 14:10:00	78				27	22,4	884,5	47,5
28/07/2025 14:20:00	83				29	22,3	884,4	48,5
28/07/2025 14:30:00	88				31	22,3	884,6	48,0
28/07/2025 14:40:00	81				30	22,4	884,7	47,5
28/07/2025 14:50:00	68				27	22,4	884,5	48,0
28/07/2025 15:00:00	59				25	22,3	884,6	49,5
28/07/2025 15:10:00	38				19	22,1	884,5	48,5
28/07/2025 15:20:00	66				25	22,1	884,6	49,0
28/07/2025 15:30:00	40				19	22,4	884,5	48,5
28/07/2025 15:40:00	61				24	22,4	884,7	49,0
28/07/2025 15:50:00	48				21	22,1	884,8	49,0
28/07/2025 16:00:00	80				28	22,1	884,8	48,5
28/07/2025 16:10:00	43				20	22,3	884,9	48,0
28/07/2025 16:20:00	48				21	22,3	884,8	48,5
28/07/2025 16:30:00	42				19	22,3	884,7	49,0
28/07/2025 16:40:00	50				21	22,1	884,6	48,5
28/07/2025 16:50:00	56				22	22,1	884,7	48,5
28/07/2025 17:00:00	85				29	22,3	884,6	48,0
28/07/2025 17:10:00	63				25	22,4	884,7	49,0
28/07/2025 17:20:00	35				18	22,1	884,8	48,8
28/07/2025 17:30:00	89				30	22,1	884,7	48,5
28/07/2025 17:40:00	59				24	22,3	884,8	48,0
28/07/2025 17:50:00	74				27	22,3	884,8	48,0
28/07/2025 18:00:00	32				17	22,1	885,1	48,5
28/07/2025 18:10:00	65				25	22,1	884,8	48,0
28/07/2025 18:20:00	33				17	22,1	884,6	47,5
28/07/2025 18:30:00	71				25	22,4	884,8	47,3
28/07/2025 18:40:00	69				25	22,4	884,8	47,8
28/07/2025 18:50:00	54				22	22,3	884,7	48,3
28/07/2025 19:00:00	47				21	22,1	884,9	47,3
28/07/2025 19:10:00	40				18	22,3	884,9	46,5
28/07/2025 19:20:00	53				21	22,4	885,1	46,5
28/07/2025 19:30:00	41				18	22,3	885,1	46,5
28/07/2025 19:40:00	95				31	22,1	885,1	47,0
28/07/2025 19:50:00	23				14	22,3	885,3	46,8
28/07/2025 20:00:00	61				23	22,4	885,3	46,0
28/07/2025 20:10:00	38				18	22,3	885,3	47,0
28/07/2025 20:20:00	76				26	22,1	885,4	46,5
28/07/2025 20:30:00	46				20	22,1	885,4	46,0
28/07/2025 20:40:00	63				24	22,3	885,3	45,8
28/07/2025 20:50:00	88				30	22,3	885,5	45,5
28/07/2025 21:00:00	40				19	22,1	885,6	46,0
28/07/2025 21:10:00	45				20	22,1	885,7	46,0
28/07/2025 21:20:00	52				21	22,3	885,8	45,5
28/07/2025 21:30:00	43				19	22,4	886,0	45,5
28/07/2025 21:40:00	70				25	22,3	885,9	46,0
28/07/2025 21:50:00	72				26	22,1	885,9	46,0
28/07/2025 22:00:00	78				28	22,3	886,1	45,5
28/07/2025 22:10:00	37				18	22,4	886,1	44,8
28/07/2025 22:20:00	48				21	22,3	886,3	45,8
28/07/2025 22:30:00	58				23	22,1	886,4	45,5
28/07/2025 22:40:00	69				25	22,1	886,6	45,5
28/07/2025 22:50:00	57				23	22,3	886,7	45,0
28/07/2025 23:00:00	39				18	22,3	886,7	45,5
28/07/2025 23:10:00	49				21	22,3	886,7	46,0
28/07/2025 23:20:00	111				34	22,1	886,6	46,0
28/07/2025 23:30:00	58				24	22,3	886,7	45,3
28/07/2025 23:40:00	37				18	22,3	886,7	45,5
28/07/2025 23:50:00	75				27	22,3	886,8	46,3
29/07/2025	33				17	22,1	886,8	46,0
29/07/2025 0:10:00	56				22	22,1	886,8	45,5
29/07/2025 0:20:00	58				23	22,4	886,9	45,3
29/07/2025 0:30:00	62				32	22,3	887,0	47,0
29/07/2025 0:40:00	48				21	22,1	886,9	45,8
29/07/2025 0:50:00	65				24	22,1	887,0	46,0
29/07/2025 1:00:00	51				21	22,4	887,0	45,5
29/07/2025 1:10:00	58				23	22,3	886,8	45,8
29/07/2025 1:20:00	40				18	22,1	886,8	46,5
29/07/2025 1:30:00	78				27	22,1	886,8	46,0
29/07/2025 1:40:00	42				19	22,3	886,8	46,0
29/07/2025 1:50:00	73				26	22,4	886,7	46,0
29/07/2025 2:00:00	44				20	22,3	886,8	46,5
29/07/2025 2:10:00	77				27	22,1	886,7	46,0
29/07/2025 2:20:00	53				22	22,1	886,7	45,8
29/07/2025 2:30:00	44				20	22,4	886,7	45,3
29/07/2025 2:40:00	37				18	22,3	886,6	46,3
29/07/2025 2:50:00	57				22	22,1	886,6	46,0
29/07/2025 3:00:00	35				17	22,1	886,6	46,0
29/07/2025 3:10:00	88				29	22,3	886,5	44,8
29/07/2025 3:20:00	80				28	22,3	886,4	46,0
29/07/2025 3:30:00	105				34	22,1	886,4	45,3
29/07/2025 3:40:00	76				29	22,1	886,5	45,5
29/07/2025 3:50:00	68				27	22,3	886,5	45,0
29/07/2025 4:00:00	52				23	22,3	886,5	45,3
29/07/2025 4:10:00	111				36	22,1	886,4	45,5
29/07/2025 4:20:00	41				21	22,1	886,3	45,5
29/07/2025 4:30:00	67				26	22,3	886,3	45,5
29/07/2025 4:40:00	81				30	22,4	886,5	45,5
29/07/2025 4:50:00	58				25	22,3	886,3	46,5
29/07/2025 5:00:00	67				26	22,1	886,2	46,0
29/07/2025 5:10:00	70				27	22,1	886,2	46,0
29/07/2025 5:20:00	63				25	22,3	886,0	45,5
29/07/2025 5:30:00	34				18	22,3	886,0	45,5
29/07/2025 5:40:00	78				28	22,1	885,9	46,0
29/07/2025 5:50:00	100	[PREA]			33	22,1	886,0	45,5
29/07/2025 6:00:00	135	[PREA]			39	22,3	886,0	45,3
29/07/2025 6:10:00	41				21	22,3	886,0	46,5
29/07/2025 6:20:00	60				25	22,3	885,9	46,0
29/07/2025 6:30:00	72				28	22,1	885,8	46,0
29/07/2025 6:40:00	91				32	22,1	885,9	45,5
29/07/2025 6:50:00	117				37	22,4	886,1	45,5
29/07/2025 7:00:00	47				23	22,3	886,0	46,0
29/07/2025 7:10:00	63				26	22,1	885,9	46,5
29/07/2025 7:20:00	90				32	22,1	885,8	46,0
29/07/2025 7:30:00	73				29	22,4	885,8	45,5
29/07/2025 7:40:00	59				25	22,4	886,0	46,5
29/07/2025 7:50:00	51				23	22,1	886,1	46,5
29/07/2025 8:00:00	26				15	22,1	886,1	46,5
29/07/2025 8:10:00	100				32	22,4	886,2	46,8
29/07/2025 8:20:00	75				28	22,4	886,4	47,0
29/07/2025 8:30:00	63				25	22,3	886,3	46,5
29/07/2025 8:40:00	36				18	22,1	886,3	46,5
29/07/2025 8:50:00	23				14	22,3	886,3	45,8
29/07/2025 9:00:00	91				30	22,4	886,4	45,5
29/07/2025 9:10:00	50				21	22,3	886,3	47,0
29/07/2025 9:20:00	54				22	22,1	886,2	46,3
29/07/2025 9:30:00	91				31	22,1	886,1	45,8
29/07/2025 9:40:00	69				26	22,4	886,0	45,5
29/07/2025 9:50:00	52				22	22,3	886,0	46,0
29/07/2025 10:00:00	40				19	22,1	886,1	45,5
29/07/2025 10:10:00	39				18	22,1	886,1	46,0
29/07/2025 10:20:00	35				17	22,4	886,1	45,5
29/07/2025 10:30:00	105				32	22,4	886,2	45,5
29/07/2025 10:40:00	57				23	22,4	886,2	46,3
29/07/2025 10:50:00	70				26	22,3	886,2	46,0
29/07/2025 11:00:00	70				26	22,3	886,5	45,5
29/07/2025 11:10:00	49				21	22,4	886,4	45,3
29/07/2025 11:20:00	89				31	22,4	886,4	46,3
29/07/2025 11:30:00	48				21	22,4	886,3	46,0
29/07/2025 11:40:00	32				17	22,3	886,2	44,8
29/07/2025 11:50:00	73				26	22,3	886,2	45,0
29/07/2025 12:00:00	42				19	22,4	886,1	44,8
29/07/2025 12:10:00	58				23	22,4	885,7	45,3
29/07/2025 12:20:00	92				31	22,4	885,8	44,8
29/07/2025 12:30:00	59				24	22,3	885,7	45,0
29/07/2025 12:40:00	35				18	22,5	885,6	45,5
29/07/2025 12:50:00	46				20	22,5	885,9	45,5
29/07/2025 13:00:00	93				31	22,4	885,8	45,3
29/07/2025 13:10:00	73				27	22,3	885,7	45,5
29/07/2025 13:20:00	65				25	22,3	885,7	45,3
29/07/2025 13:30:00	55				23	22,4	885,7	45,5
29/07/2025 13:40:00	77				28	22,5	885,5	45,5
29/07/2025 13:50:00	26				15	22,4	885,5	44,3
29/07/2025 14:00:00	55				22	22,3	885,6	45,0
29/07/2025 14:10:00	58				23	22,3	885,5	44,8
29/07/2025 14:20:00	65				25	22,5	885,4	44,3
29/07/2025 14:30:00	90				31	22,5	885,3	45,5
29/07/2025 14:40:00	61				25	22,4	885,4	45,0
29/07/2025 14:50:00	48				21	22,3	885,3	45,5
29/07/2025 15:00:00	63				25	22,3	885,3	44,8
29/07/2025 15:10:00	63				25	22,5	885,2	44,8
29/07/2025 15:20:00	46				21	22,5	885,3	44,8
29/07/2025 15:30:00	47				21	22,5	885,2	45,5
29/07/2025 15:40:00	65				25	22,4	885,2	45,5
29/07/2025 15:50:00	31				16	22,4	885,3	44,8
29/07/2025 16:00:00	47				20	22,5	885,1	45,5
29/07/2025 16:10:00	75				26	22,5	885,0	45,8
29/07/2025 16:20:00	46				20	22,5	885,0	45,8
29/07/2025 16:30:00	56				22	22,4	884,8	46,5
29/07/2025 16:40:00	70				25	22,4	885,0	45,8
29/07/2025 16:50:00	71				26	22,4	885,2	45,5
29/07/2025 17:00:00	63				25	22,5	884,9	46,0
29/07/2025 17:10:00	53				22	22,4	884,9	45,8
29/07/2025 17:20:00	57				23	22,1	885,0	45,5
29/07/2025 17:30:00	41				19	22,3	884,9	46,0
29/07/2025 17:40:00	29				15	22,4	885,0	45,5
29/07/2025 17:50:00	42				18	22,4	885,0	47,0
29/07/2025 18:00:00	19				12	22,1	885,0	46,0
29/07/2025 18:10:00	58				21	22,1	884,9	46,8
29/07/2025 18:20:00	95				30	22,3	884,9	46,0
29/07/2025 18:30:00	43				19	22,4	885,0	46,0
29/07/2025 18:40:00	47				20	22,3	885,1	46,5
29/07/2025 18:50:00	60				23	22,1	885,1	47,0
29/07/2025 19:00:00	59				23	22,3	885,2	46,0
29/07/2025 19:10:00	46				20	22,4	885,3	46,0
29/07/2025 19:20:00	94				31	22,4	885,2	46,5
29/07/2025 19:30:00	40				19	22,1	885,1	46,3
29/07/2025 19:40:00	55				22	22,1	885,2	46,5
29/07/2025 19:50:00	52				21	22,4	885,2	46,0
29/07/2025 20:00:00	55				22	22,4	885,4	46,0
29/07/2025 20:10:00	52				21	22,3	885,5	46,5
29/07/2025 20:20:00	62				24	22,1	885,4	47,0
29/07/2025 20:30:00	31				16	22,3	885,6	46,5
29/07/2025 20:40:00	54				21	22,4	885,6	46,5
29/07/2025 20:50:00	47				20	22,4	885,8	47,5
29/07/2025 21:00:00	47				20	22,3	885,7	46,0
29/07/2025 21:10:00	51				21	22,1	885,7	47,3
29/07/2025 21:20:00	20				13	22,3	885,7	46,5
29/07/2025 21:30:00	87				28	22,4	885,8	46,5
29/07/2025 21:40:00	86				29	22,3	885,8	46,5
29/07/2025 21:50:00	51				21	22,1	886,0	46,5
29/07/2025 22:00:00	51				21	22,1	886,0	46,8
29/07/2025 22:10:00	65				25	22,3	886,1	46,5
29/07/2025 22:20:00	83				29	22,4	886,3	47,0
29/07/2025 22:30:00	37				18	22,3	886,3	47,5
29/07/2025 22:40:00	34				17	22,3	886,4	46,8
29/07/2025 22:50:00	99				31	22,3	886,6	46,0
29/07/2025 23:00:00	89				31	22,4	886,6	46,5
29/07/2025 23:10:00	60				25	22,3	886,4	47,0
29/07/2025 23:20:00	68				26	22,1	886,4	47,0
29/07/2025 23:30:00	60				25	22,3	886,4	46,5
29/07/2025 23:40:00	65				25	22,4	886,3	46,0
29/07/2025 23:50:00	57				24	22,3	886,3	46,0
30/07/2025	49				21	22,1	886,3	46,3
30/07/2025 0:10:00	38				18	22,1	886,3	46,5
30/07/2025 0:20:00	73				26	22,4	886,3	46,5
30/07/2025 0:30:00	67				25	22,4	886,3	47,0
30/07/2025 0:40:00	44				20	22,1	886,3	47,0
30/07/2025 0:50:00	79				28	22,1	886,3	46,0
30/07/2025 1:00:00	53				22	22,4	886,3	46,0
30/07/2025 1:10:00	35				18	22,4	886,2	46,5
30/07/2025 1:20:00	77				27	22,1	886,2	47,0
30/07/2025 1:30:00	57				23	22,1	886,2	46,5
30/07/2025 1:40:00	47				21	22,3	886,3	46,0
30/07/2025 1:50:00	80				28	22,4	886,1	46,5
30/07/2025 2:00:00	53				22	22,3	886,2	46,5
30/07/2025 2:10:00	50				21	22,1	885,9	46,5
30/07/2025 2:20:00	71				26	22,1	885,9	46,5
30/07/2025 2:30:00	106				34	22,4	885,9	46,0
30/07/2025 2:40:00	46				21	22,3	885,8	46,5
30/07/2025 2:50:00	54				23	22,1	885,7	47,0
30/07/2025 3:00:00	43				20	22,1	885,7	46,5
30/07/2025 3:10:00	51				21	22,4	885,6	46,8
30/07/2025 3:20:00	65				25	22,4	885,5	47,5
30/07/2025 3:30:00	95				32	22,1	885,4	46,5
30/07/2025 3:40:00	103				34	22,1	885,4	47,0
30/07/2025 3:50:00	34				18	22,1	885,3	46,5
30/07/2025 4:00:00	55				23	22,4	885,3	46,5
30/07/2025 4:10:00	53				22	22,4	885,3	46,5
30/07/2025 4:20:00	56				23	22,3	885,3	47,0
30/07/2025 4:30:00	60				24	22,3	885,1	47,0
30/07/2025 4:40:00	70				26	22,3	885,2	47,0
30/07/2025 4:50:00	99				33	22,4	885,3	47,3
30/07/2025 5:00:00	47				21	22,3	885,3	47,0
30/07/2025 5:10:00	65				25	22,1	885,4	47,0
30/07/2025 5:20:00	42				20	22,1	885,2	47,0
30/07/2025 5:30:00	50				21	22,3	885,4	46,5
30/07/2025 5:40:00	68				25	22,3	885,6	47,8
30/07/2025 5:50:00	30				16	22,1	885,6	47,5
30/07/2025 6:00:00	56				22	22,1	885,5	47,5
30/07/2025 6:10:00	59				23	22,3	885,6	47,0
30/07/2025 6:20:00	69	[PREA]			25	22,4	885,7	47,5
30/07/2025 6:30:00	135	[PREA]			38	22,3	885,7	47,0
30/07/2025 6:40:00	71				28	22,1	885,8	47,5
30/07/2025 6:50:00	40				20	22,1	885,9	46,5
30/07/2025 7:00:00	34				18	22,4	885,9	46,3
30/07/2025 7:10:00	48				21	22,4	886,0	47,0
30/07/2025 7:20:00	55				22	22,1	886,1	46,5
30/07/2025 7:30:00	76				27	22,1	885,9	46,3
30/07/2025 7:40:00	44				20	22,4	886,0	45,3
30/07/2025 7:50:00	109				34	22,4	886,0	46,5
30/07/2025 8:00:00	70				27	22,3	886,1	46,0
30/07/2025 8:10:00	57				24	22,1	886,0	46,5
30/07/2025 8:20:00	48				21	22,3	886,1	45,5
30/07/2025 8:30:00	30				16	22,4	886,1	45,5
30/07/2025 8:40:00	53				21	22,3	886,0	45,5
30/07/2025 8:50:00	59				23	22,1	886,0	46,0
30/07/2025 9:00:00	59				23	22,3	885,9	45,5
30/07/2025 9:10:00	76				27	22,4	885,7	45,5
30/07/2025 9:20:00	50				21	22,4	885,7	45,8
30/07/2025 9:30:00	64				25	22,1	885,8	45,3
30/07/2025 9:40:00	111				35	22,1	885,7	45,5
30/07/2025 9:50:00	43				21	22,3	885,6	44,8
30/07/2025 10:00:00	87				31	22,5	885,6	44,8
30/07/2025 10:10:00	85				31	22,5	885,6	46,0
30/07/2025 10:20:00	37				19	22,4	885,7	46,3
30/07/2025 10:30:00	58				24	22,4	885,7	45,5
30/07/2025 10:40:00	100				33	22,5	885,6	45,3
30/07/2025 10:50:00	80				30	22,5	886,0	45,5
30/07/2025 11:00:00	68				27	22,5	885,6	46,0
30/07/2025 11:10:00	99				34	22,4	885,8	45,5
30/07/2025 11:20:00	84				31	22,4	885,9	45,0
30/07/2025 11:30:00	75				30	22,4	886,0	44,8
30/07/2025 11:40:00	35				19	22,5	885,9	46,3
30/07/2025 11:50:00	97				33	22,4	885,8	46,0
30/07/2025 12:00:00	64				26	22,4	885,8	45,5
30/07/2025 12:10:00	35				18	22,6	885,8	45,8
30/07/2025 12:20:00	75				36	22,8	885,8	45,5
30/07/2025 12:30:00	51				22	22,9	885,6	45,5
30/07/2025 12:40:00	65				25	23,1	885,9	46,5
30/07/2025 12:50:00	55				23	23,1	885,9	46,5
30/07/2025 13:00:00	89				31	23,1	885,7	46,0
30/07/2025 13:10:00	89				31	23,3	885,5	46,0
30/07/2025 13:20:00	119				37	23,4	885,6	46,0
30/07/2025 13:30:00	47				23	23,4	885,6	44,8
30/07/2025 13:40:00	45				21	23,3	885,7	45,5
30/07/2025 13:50:00	39				19	23,3	885,8	44,8
30/07/2025 14:00:00	46				20	23,1	885,7	45,0
30/07/2025 14:10:00	65				25	22,9	885,5	46,3
30/07/2025 14:20:00	57				23	22,8	885,6	46,0
30/07/2025 14:30:00	94				31	22,8	885,6	46,0
30/07/2025 14:40:00	28				16	22,6	885,3	46,0
30/07/2025 14:50:00	26				15	22,6	885,5	46,5
30/07/2025 15:00:00	36				17	22,6	885,4	46,3
30/07/2025 15:10:00	67				32	22,5	885,6	47,0
30/07/2025 15:20:00	108				33	22,5	885,5	47,0
30/07/2025 15:30:00	59				24	22,5	885,2	47,0
30/07/2025 15:40:00	16				12	22,4	885,3	47,3
30/07/2025 15:50:00	51				21	22,4	885,5	47,5
30/07/2025 16:00:00	68				25	22,4	885,6	48,0
30/07/2025 16:10:00	77				27	22,5	885,3	47,0
30/07/2025 16:20:00	44				20	22,5	885,5	48,0
30/07/2025 16:30:00	40				18	22,5	885,5	47,8
30/07/2025 16:40:00	82				28	22,5	885,6	48,0
30/07/2025 16:50:00	78				28	22,4	885,6	48,0
30/07/2025 17:00:00	140				39	22,4	885,5	48,5
30/07/2025 17:10:00	58				25	22,4	885,6	48,0
30/07/2025 17:20:00	67				27	22,5	885,6	48,0
30/07/2025 17:30:00	61				25	22,5	885,8	48,5
30/07/2025 17:40:00	91				32	22,4	886,0	48,5
30/07/2025 17:50:00	74				29	22,3	885,7	48,5
30/07/2025 18:00:00	60				25	22,3	885,8	49,0
30/07/2025 18:10:00	58				25	22,4	885,7	48,0
30/07/2025 18:20:00	77				29	22,5	885,8	48,8
30/07/2025 18:30:00	99				34	22,3	885,9	49,0
30/07/2025 18:40:00	135				39	22,3	885,8	49,5
30/07/2025 18:50:00	89				34	22,4	885,9	48,5
30/07/2025 19:00:00	67				29	22,4	885,8	49,0
30/07/2025 19:10:00	53				25	22,4	885,7	49,3
30/07/2025 19:20:00	76				30	22,1	886,1	50,3
30/07/2025 19:30:00	66				27	22,3	886,0	49,0
30/07/2025 19:40:00	63				26	22,4	886,2	49,0
30/07/2025 19:50:00	111				36	22,4	886,2	49,5
30/07/2025 20:00:00	94				34	22,3	886,3	50,3
30/07/2025 20:10:00	59				26	22,1	886,3	50,5
30/07/2025 20:20:00	46				22	22,3	886,2	49,0
30/07/2025 20:30:00	99				34	22,4	886,3	49,0
30/07/2025 20:40:00	95				34	22,3	886,3	49,3
30/07/2025 20:50:00	63				27	22,1	886,4	49,5
30/07/2025 21:00:00	38				20	22,1	886,4	49,5
30/07/2025 21:10:00	81				30	22,4	886,5	49,8
30/07/2025 21:20:00	104				35	22,4	886,5	49,8
30/07/2025 21:30:00	84				32	22,3	886,6	49,5
30/07/2025 21:40:00	46				22	22,1	886,6	49,8
30/07/2025 21:50:00	61				25	22,3	886,6	49,8
30/07/2025 22:00:00	92				32	22,4	886,6	49,3
30/07/2025 22:10:00	81				31	22,4	886,6	50,8
30/07/2025 22:20:00	116				37	22,3	886,6	50,0
30/07/2025 22:30:00	59				26	22,1	886,7	49,8
30/07/2025 22:40:00	58				25	22,4	886,7	49,5
30/07/2025 22:50:00	39				20	22,4	886,7	49,8
30/07/2025 23:00:00	61				25	22,3	886,6	50,0
30/07/2025 23:10:00	51				22	22,1	886,7	50,3
30/07/2025 23:20:00	49				21	22,1	886,7	49,8
30/07/2025 23:30:00	85				29	22,4	886,8	49,5
30/07/2025 23:40:00	91				31	22,4	886,8	50,0
30/07/2025 23:50:00	96	[PREA]			33	22,3	886,8	49,5
31/07/2025	109	[PREA]			36	22,1	886,7	49,8
31/07/2025 0:10:00	53				25	22,4	886,7	49,5
31/07/2025 0:20:00	100				35	22,4	886,9	49,8
31/07/2025 0:30:00	45				22	22,3	886,9	50,8
31/07/2025 0:40:00	75				29	22,1	886,9	50,8
31/07/2025 0:50:00	67				27	22,3	886,8	50,0
31/07/2025 1:00:00	82				31	22,4	886,9	49,5
31/07/2025 1:10:00	31				18	22,4	886,8	50,3
31/07/2025 1:20:00	58				24	22,1	886,9	49,5
31/07/2025 1:30:00	80				29	22,1	886,9	50,5
31/07/2025 1:40:00	94				32	22,4	886,8	49,3
31/07/2025 1:50:00	90				32	22,4	886,8	50,0
31/07/2025 2:00:00	108				36	22,3	886,7	50,8
31/07/2025 2:10:00	80				31	22,1	886,7	50,8
31/07/2025 2:20:00	81				31	22,1	886,6	49,8
31/07/2025 2:30:00	63				27	22,4	886,6	49,8
31/07/2025 2:40:00	68				28	22,3	886,6	49,5
31/07/2025 2:50:00	69				28	22,1	886,6	50,3
31/07/2025 3:00:00	117				37	22,1	886,5	50,5
31/07/2025 3:10:00	56				25	22,3	886,4	50,3
31/07/2025 3:20:00	83				31	22,4	886,4	49,8
